,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
52,90.58798631,123.6695581,77.50100971,397.7478229,151.2694094,20.92065416,43.70399906,20.94158009,369.3315231,77.18021605,376.3054846,191.6412227,215.8739383,128.3245483
53,88.26027625,124.2755538,73.43885349,391.7464299,147.7584349,20.64693357,43.7901031,20.66758571,361.0695238,71.07529008,365.1167023,184.0264111,204.4635893,124.7945142
54,86.03259592,122.5820246,70.18681801,384.316767,143.2531032,20.4224215,42.96473154,20.44284907,349.8840027,64.85771435,352.1926284,179.9801021,189.1310439,120.3319939
55,83.70697331,118.8192759,67.60860916,374.9307214,137.557804,20.13842898,41.52647526,20.15857249,335.0789544,59.03856103,337.2636848,177.5567266,171.5995405,114.995054
56,80.99059959,113.5418497,65.39869855,362.8880037,130.4738334,19.65390043,39.89487684,19.67355929,315.9148702,54.12476665,320.0328115,173.9876952,153.9068108,108.874974
57,77.59066594,107.3042881,63.25155779,347.4883247,121.8024872,18.82778029,38.48947886,18.84661282,291.6522411,50.62326776,300.2029483,166.5044187,138.0905868,102.063033
58,73.28031607,100.5589896,60.86879385,328.2125965,111.4598153,17.56761477,37.5704123,17.58518682,262.0971496,48.76906818,277.478911,153.2120328,125.5440895,94.62364611
59,68.09650379,93.34977953,57.9805551,305.2665363,99.8208834,15.97535726,36.76016182,15.99133665,229.2380429,47.70944087,251.573019,135.7105739,115.0824975,86.51377164
60,62.14213545,85.61833998,54.32412527,279.0370624,87.37551127,14.20156293,35.52180048,14.21576808,195.6089598,46.31972609,222.1994679,116.4738035,104.8764787,77.66350368
61,55.52011739,77.30635296,49.63678809,249.9110934,74.61351859,12.39678697,33.31840134,12.40918688,163.7439389,43.4752641,189.072453,97.97548323,93.09670086,68.00293635
62,48.34277353,68.36619866,43.76432983,218.3132068,61.9842213,10.6781048,29.78051415,10.68878559,135.5816835,38.3951618,152.482279,82.10504903,78.49522922,57.5581337
63,40.76009807,58.79304996,36.9865469,184.818617,49.77492019,9.028672879,25.20859546,9.037703825,110.6795563,31.67359275,115.0236872,68.4146346,62.14971784,46.7390396
64,32.93150275,48.59277791,29.69173829,150.0401973,38.23241228,7.39816792,20.07057849,7.405567951,87.99958474,24.24849715,79.86752825,55.87204805,45.71921803,36.05156787
65,25.01639936,37.77125358,22.26820296,114.5908212,27.60349458,5.736266637,14.83439648,5.742004348,66.50379617,17.0578152,50.18465273,43.4450975,30.86278113,26.00163233
66,17.24594439,26.52089404,15.11904028,79.44806836,18.14809431,4.028667361,9.932565738,4.032697043,45.59792084,10.89264293,28.3708644,30.50393767,18.92135395,17.05927916
67,10.13827335,15.78030051,8.70655128,47.04834304,10.17865958,2.405154909,5.655934919,2.407560669,26.46250021,5.95669959,13.72177973,18.02810968,9.96346522,9.55108403
68,4.283266489,6.674620242,3.507837377,20.1927557,4.020768707,1.031535715,2.259935761,1.032567511,10.72177851,2.306860257,4.757968378,7.399501218,3.739539164,3.767754966
69,0.270804049,0.32900048,0,1.682416797,0,0.073616217,0,0.073689852,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,1.349260138,0.587995129,4.001695935,0.421812099,1.247057106,0.591697305
123,0,0,0.357919551,0,0,0,0,0,5.427013951,1.897097992,9.953768903,2.124723604,4.20361256,2.11482147
124,0,0.328465706,1.711626034,0,0,0,0,0,14.36061918,4.33403478,17.33579676,6.249853812,9.932579614,5.207486613
125,1.17699059,3.291072889,4.536261213,0.101132224,0.195755878,0,0.04176575,0,30.27743358,8.305531683,25.62735736,13.93832202,19.49687152,10.50780685
126,5.275515786,8.69013117,9.147710908,12.75527688,4.820639092,0.732559519,2.287107113,0.733292263,54.37318091,14.0012451,34.78263637,25.86178079,33.3871173,18.39075393
127,11.06203275,15.83003509,15.06211155,31.62647308,11.69340932,1.795422419,5.550858532,1.797218293,84.11704903,20.74255228,46.65425066,40.81401574,49.80480906,28.17873015
128,17.91000112,23.71937453,21.59566224,55.14571843,20.24737834,3.06358728,9.465462164,3.066651639,116.0465918,27.63376069,63.56942493,57.11934574,66.37915468,38.93099541
129,25.19288051,31.36673937,28.06456204,81.74401053,29.91585792,4.412052681,13.66336017,4.416465845,146.6993632,33.77917777,87.85538386,73.10208968,80.73936203,49.70680966
130,32.40871549,38.10961695,33.94474298,109.8672349,40.27661153,5.729728147,17.76655122,5.735459319,173.3477612,38.55872059,120.3796758,87.38709313,91.25681521,59.73051402
131,39.55389035,44.60108447,39.35106881,138.0208292,51.4852095,6.961166981,21.35526002,6.968129903,196.2035603,42.45474456,156.1711441,99.80130844,99.2716032,68.88677447
132,46.74937427,51.82311661,44.5581362,164.7251187,63.84167387,8.064833434,23.99926778,8.0729003,216.2133793,46.22521472,188.7989554,110.4722147,106.8659912,77.22533821
133,54.11613648,60.75768804,49.84054181,188.5004289,77.64602667,8.999191755,25.26835572,9.008193214,234.3238369,50.62809608,211.8322767,119.5272909,116.1222444,84.79595243
134,61.66264551,71.96698537,55.36569839,208.2440084,92.68074295,9.755980025,24.90546017,9.765738462,251.3100974,56.15029283,221.2042286,127.2301576,128.3629128,91.61619991
135,68.94736723,84.33404295,60.87228292,224.3607982,106.6581098,10.46003166,23.34613793,10.47049432,267.2615072,62.19446586,222.3037467,134.3890007,141.8716854,97.57500578
136,75.41626684,96.32210706,65.99178844,237.6326622,116.7728674,11.2694539,21.19910088,11.28072619,282.0959583,67.8922152,222.8837202,141.9481478,154.1725363,102.5291307
137,80.51530953,106.394424,70.355708,248.8414644,120.2197557,12.34235399,19.07306094,12.35469945,295.7313429,72.3751409,230.6970384,150.8519263,162.7894391,106.3353355
138,83.86276037,113.4012447,73.64207324,258.7437976,115.5442888,13.75282388,17.51835463,13.76658017,308.0415257,74.99903993,250.9506985,161.5900178,165.9860327,108.9082868
139,85.76608383,117.7408389,75.71507021,267.9951692,106.6950759,15.23889433,16.85181698,15.25413707,318.7242625,76.01649693,278.6681294,172.83352,164.9846152,110.3942753
140,86.70504426,120.1984807,76.48542354,277.2258155,98.97150024,16.45458081,17.33190765,16.47103954,327.4332819,75.90429347,306.3268679,182.798885,161.7471495,110.9974979
141,87.15940601,121.5594446,75.86385787,287.0659724,97.67294486,17.05389876,19.21708627,17.07095696,333.8223125,75.13921109,326.4044509,189.7025647,158.2355986,110.9221512
142,87.52519805,122.4582238,73.88768008,297.9813973,106.287859,16.83393312,22.56914474,16.8507713,337.6493432,74.11747509,333.4090908,192.246067,155.9844303,110.3844765
143,87.86350791,122.9261877,71.10052597,309.7799316,121.0609566,16.16404668,26.66320383,16.1802148,339.0894042,72.91308567,329.971703,191.0711239,154.8181319,109.6488928
144,88.15168776,122.8439244,68.17261358,322.104938,136.4260172,15.55667168,30.57771655,15.57223227,338.421786,71.51948672,320.7538783,187.3045233,154.1336951,108.9918634
145,88.36708977,122.0920222,65.77416095,334.599779,146.816821,15.52424038,33.39113592,15.53976853,335.925779,69.93012217,310.4172078,182.0730531,153.328112,108.6898518
146,88.48314136,120.5826971,64.40297999,346.746978,148.1003356,16.40481809,34.42297809,16.42122704,331.8446588,68.14269937,302.5518168,176.3066677,151.8764039,108.8764643
147,88.45757091,118.3546755,63.86725806,357.3857016,141.8762807,17.83900238,33.9570118,17.85684587,326.2776409,66.17197947,296.4619679,170.1479871,149.5657092,109.1138791
148,88.24418209,115.4783116,63.8027764,365.1942772,131.1775637,19.29302385,32.51806892,19.31232173,319.2879257,64.03698702,290.3804583,163.5427976,146.2611957,108.8214173
149,87.79677852,112.0239595,63.84531624,368.8510324,119.0370922,20.23311313,30.63098135,20.25335134,310.9387137,61.7567466,282.5400851,156.4368856,141.8280311,107.4183999
150,87.03441921,108.0614631,63.65721587,367.3977322,107.926185,20.27184978,28.73599714,20.29212674,301.1841978,59.3513083,271.7184202,148.8440094,136.2433012,104.4943451
151,85.73718462,103.6586258,63.00704179,361.3298925,98.06980657,19.60720917,26.93502909,19.62682133,289.5425403,56.84482421,258.8721356,141.0498148,129.9317636,100.3195594
152,83.65041055,98.88274042,61.68991756,351.5064669,89.13133262,18.58351562,25.24540617,18.60210382,275.4228962,54.26247194,245.5026779,133.4079192,123.4300938,95.33454653
153,80.5194328,93.80110015,59.50096676,338.786409,80.77413893,17.54509343,23.68445734,17.56264295,258.23442,51.62942909,233.111494,126.2719403,117.2749674,89.97981
154,76.17749124,88.43625681,56.29991301,323.792672,72.71022422,16.745707,22.24014271,16.76245693,237.6673701,48.92022706,222.4557042,119.7677373,111.7219571,84.55079113
155,70.80944189,82.63179748,52.2048802,306.2042082,64.846079,16.07688097,20.7829469,16.09296191,214.5364184,45.90681245,211.3151231,113.1101357,105.9022241,78.76268182
156,64.68804482,76.18656804,47.39859232,285.4639696,57.13681673,15.33958008,19.15398564,15.35492353,189.9373403,42.31048564,196.725239,105.2862029,98.66582674,72.18561161
157,58.0860601,68.89941436,42.06377333,261.014908,49.53755089,14.33476905,17.19437467,14.34910743,164.9659112,37.85254702,175.7215401,95.2830059,88.86282336,64.38971006
158,51.21713537,60.64380933,36.37243584,232.5094503,42.02067228,12.91567372,14.8056039,12.92859264,140.5183201,32.38479918,146.5999852,82.46758143,75.81020641,55.13817461
159,44.05846849,51.59173388,30.45374702,200.4379231,34.6276811,11.14456436,12.13065988,11.15571173,116.6924107,26.28105351,112.6984161,67.72684356,60.69270473,44.96647433
160,36.52814489,41.98979593,24.42616268,165.5001276,27.4173549,9.135972365,9.372903301,9.145110638,93.3864402,20.04562361,78.61514517,52.32767581,45.1619813,34.60314615
161,28.54425,32.08460341,18.40813863,128.3958653,20.44847121,7.004429128,6.735694873,7.011435321,70.49866585,14.1828231,48.94848481,37.53696168,30.86969906,24.77672703
162,20.18178599,22.21590418,12.56847674,90.29849087,13.83976207,4.873830703,4.399589724,4.878705761,48.22274061,9.125962644,27.25902559,24.4685173,19.16879846,16.13120892
163,12.14342203,13.09600579,7.277363098,54.27557221,7.949777493,2.905531814,2.45392069,2.908438077,27.93390025,5.024341251,12.95647077,13.62388935,10.21732985,8.972403755
164,5.288744049,5.530355741,2.955329867,23.86823055,3.197021969,1.270251849,0.965215028,1.271522421,11.30277623,1.956255008,4.41280177,5.351557144,3.874621084,3.52157847
165,0.47733796,0.324401514,0.022909199,2.61758709,0,0.138710199,0,0.138848944,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0.037720805,0,0,0,0,0,1.443034892,0.749067529,6.487087243,1.31745446,0.158578989,0.790395581
219,0,0,0.613756279,0,0,0,0,0,5.818303938,2.215221166,17.38771388,4.523885048,1.009823927,2.692688977
220,0,2.018450516,2.301365499,0,0,0,0,0,15.41670602,4.6924699,33.25025382,10.83447622,3.217413209,6.412148082
221,1.564707203,6.744627491,5.67380754,0.156828557,0.228889622,0,0.094381989,0,32.52914002,8.474822725,54.62308101,21.46441243,7.445025227,12.65404079
222,6.594787691,14.81281415,11.08757364,11.52811012,4.157147954,1.115363087,1.674925839,1.116478731,58.48661757,13.74334979,81.52921355,37.08980913,14.37572546,21.80994967
223,13.67263356,25.4458438,18.03208365,28.40263861,10.2716838,2.699128418,4.044893997,2.701828226,90.7806013,20.2273659,111.8902463,56.23050572,24.77012771,33.01671597
224,22.02833643,37.51055781,25.7799896,49.29164177,18.41250841,4.522606539,7.040066314,4.527130284,125.9426666,27.54324701,143.1024184,76.86727261,39.40823288,45.09749562
225,30.89198791,49.87379755,33.60394352,72.70634735,28.41963302,6.357107995,10.49622264,6.363466704,160.5043888,35.30736907,172.5619688,96.9808802,59.07004186,56.87544456
226,39.60686326,61.59248712,40.90359351,97.16464558,40.08622769,8.029298769,14.2245253,8.037330089,191.6842883,43.14477259,198.3469644,114.9528655,83.84901704,67.40536795
227,47.96897231,72.48388145,47.58657201,121.2110765,53.01809772,9.587266589,17.93766653,9.596856269,219.4486652,50.7151562,221.2627833,130.7678318,111.0924668,76.66866797
228,55.88750855,82.55531819,53.68750755,143.3968427,66.77420725,11.13445462,21.32372104,11.14559188,244.4507647,57.68688308,242.7966311,144.811149,137.461161,84.87839602
229,63.27166546,91.81413498,59.24102867,162.2731467,80.9135204,12.77430603,24.07076354,12.78708355,267.3438319,63.72831643,264.4357138,157.4681872,159.6158696,92.24760353
230,70.04697171,100.2683795,64.27806425,176.8237323,94.97387629,14.56955367,25.94440527,14.58412689,288.6193268,68.6066879,287.044562,169.0511475,175.1045844,98.94757892
231,76.20429672,107.9289398,68.81474465,187.7625087,108.408614,16.42008913,27.02040362,16.43651335,308.1215685,72.48470312,308.9970066,179.5795561,185.0241853,104.9825586
232,81.75084508,114.8074137,72.86350057,196.2359264,120.6499478,18.18509371,27.45205251,18.20328338,325.5330913,75.62393619,328.0442034,188.9997706,191.3587744,110.3150161
233,86.69382139,120.9153992,76.43676272,203.3904357,131.1300916,19.72374869,27.39264588,19.7434774,340.5364291,78.28596121,341.937308,197.2581486,196.0924534,114.9074248
234,91.03816156,126.2613365,79.54520542,210.3813836,139.4328519,20.93116539,26.98780724,20.95210182,352.9026919,80.67643141,349.3197968,204.3137021,200.805039,118.7406495
235,94.77972672,130.8410341,82.19247747,218.3997024,145.7484041,21.84617531,26.35247846,21.86802698,362.757293,82.77731648,352.4044281,210.1760611,205.4592067,121.8691206
236,97.91210932,134.6471427,84.38047127,228.6452212,150.418516,22.54353998,25.593931,22.56608919,370.3142215,84.51466524,354.2962806,214.8675103,209.6133463,124.3656596
237,100.4289018,137.6723131,86.11107923,242.3177687,153.7849551,23.09802093,24.81943633,23.12112477,375.7874666,85.81452648,358.1004331,218.4103344,212.825848,126.3030883
238,102.3315585,139.9131749,87.38407706,260.0203325,156.1613286,23.56764789,24.11972089,23.59122148,379.3776795,86.61906407,365.8689416,220.8220619,214.7431667,127.7306994
239,103.6529813,141.382274,88.1907737,279.968535,157.7486013,23.94352334,23.5193311,23.96747289,381.2321605,86.93490209,375.4417713,222.1011979,215.3640166,128.6036705
240,104.433934,142.0961351,88.52036141,299.7811574,158.7195774,24.20001793,23.02626836,24.22422404,381.4848717,86.78477963,383.6058647,222.2414911,214.7751768,128.8536502
241,104.7151803,142.071283,88.36203245,317.0769806,159.2470611,24.31150233,22.64853406,24.33581995,380.2697755,86.19143582,387.1481642,221.2366907,213.0634265,128.4122872
242,104.5224739,141.3202394,87.71026941,330.0427637,159.3692907,24.2589747,22.40361194,24.28323978,377.6398109,85.17483786,383.7771326,219.0827152,210.3045919,127.2355849
243,103.8215273,139.8395138,86.58071629,339.1371769,158.5862413,24.04994318,22.34691511,24.07399918,373.3238236,83.7438653,374.8873144,215.7841621,206.530688,125.3769656
244,102.5630432,137.6216125,84.99430741,345.3868685,156.263322,23.69854341,22.543339,23.72224792,366.969636,81.90462576,362.7947742,211.3477983,201.7627766,122.9142062
245,100.6977239,134.6590417,82.9719771,349.8184865,151.765942,23.21891101,23.05777905,23.24213577,358.2250705,79.66322688,349.8155769,205.7803911,196.0219199,119.9250838
246,98.18474464,130.9427814,80.5267372,353.051538,144.7169931,22.6212002,23.90188212,22.6438271,346.8436863,77.02100192,337.6482289,199.0872686,189.3142119,116.4548128
247,95.01717126,126.4577056,77.63990954,354.0769659,135.7692981,21.8996395,24.87430079,21.92154465,333.00199,73.96018669,325.5210034,191.2680035,181.5858745,112.4183572
248,91.19654229,121.1871619,74.28489348,351.4785717,125.8331624,21.044476,25.72043906,21.06552578,316.9822251,70.45824261,312.0446157,182.3207298,172.7681617,107.6981188
