"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"12",1.20211130601014,5.33947711694074,4.4826855823344,2.56288007592625,0.200601985058876,4.0712055171799,1.68749884130788,2.9297233989538,2.87216803578091,2.9372180044807,1.6028820597096,30.7376879348827,12.6614835786077,47.8417118763239,26.7023626416144,23.4920790625994,84.9590320446125
"13",1.18077246642857,5.256522805,4.48499114714286,2.56400291014286,0.195762850428571,4.02945540035714,1.65771843092857,2.85670273871429,2.80446584992857,2.86652743014286,1.573849337,30.6166935407143,12.6045125501429,47.1949442634286,26.5907244567143,23.0451481626429,84.8087173640714
"14",1.15810421779383,5.17014810527297,4.48701350353804,2.56504798468514,0.190828191187695,3.98454812157746,1.62604758515986,2.78230271607646,2.73486477518098,2.79433097172072,1.54286558016439,30.4646394968611,12.5350247019962,46.5464308059664,26.4703248746069,22.6032069629313,84.608131406808
"15",1.13460465223641,5.08192402047396,4.48863962749104,2.56580210332409,0.185884473198483,3.93767803566121,1.59329665789213,2.70798442794085,2.66472900740377,2.72197477415998,1.51096777660832,30.2889438394798,12.4558918672249,45.9012906830885,26.3399923421505,22.1704207833517,84.3597437188396
"16",1.11089306873936,4.99355565765224,4.48988257768066,2.56596799905099,0.181022727877887,3.8900055191822,1.56048754833906,2.63529171294196,2.59555775540682,2.65089233969783,1.47943900587309,30.0971993247871,12.3702088095555,45.2615347289164,26.1983372786902,21.7498716075605,84.0691532871657
"17",1.08758876628571,4.90674812385714,4.49075541278571,2.56524840485714,0.176333986642857,3.84269094871429,1.52864215571429,2.56576840971429,2.528850228,2.58251717057143,1.4495623475,29.896998709,12.2810702927143,44.6291737775714,26.0439701035714,21.3446414192143,83.7419590987857
"18",1.06521135599923,4.82262881410112,4.49116703516456,2.56338994955102,0.171894472848332,3.79655774065716,1.49858782529531,2.50071967709558,2.46588391770681,2.51804731214706,1.4223282551181,29.694260116222,12.1905615825749,44.0060826719793,25.8762028501686,20.9570489178805,83.3832076624995
"19",1.04388169756649,4.74001427524929,4.49060972189383,2.56031484520986,0.167721177601195,3.751081470714,1.47037368661499,2.44049595473664,2.4070494519052,2.45773898230733,1.39755667870748,29.4882031421042,12.0967299535988,43.393592290282,25.6971540079731,20.5863596667709,82.9957355743093
"20",1.02362096281479,4.65714334212997,4.48847159372977,2.55598919972805,0.163816283946318,3.70540075441383,1.44385431527003,2.38520900249152,2.35251574168669,2.40161294206394,1.37477494233598,29.2763727501842,11.9966131823948,42.7928975194258,25.5096436805053,20.2310759450079,82.581826952018
"21",1.00445032357143,4.57225484957143,4.48414077142857,2.550379121,0.160181974928571,3.65865420728571,1.41888428685714,2.33497058021429,2.30245169814286,2.34968995242857,1.35351037007143,29.056313904,11.8872490455714,42.2051932463571,25.3164919712857,19.8897000317143,82.1437659134286
"22",0.986299113676883,4.48409680441184,4.47719491112517,2.54348223846455,0.156812541498218,3.61012373516778,1.39523786087431,2.28970196785038,2.25684250278863,2.30185615854371,1.33331137875605,28.8255728422642,11.7664159253807,41.6329594453845,25.1202718793558,19.560812666176,81.6815171583738
"23",0.968729315024406,4.39345390152887,4.46796981046934,2.53542226773827,0.153670706227093,3.5596644051346,1.37236803242469,2.24856252571081,2.21493841883259,2.25745924207498,1.3138107563296,28.5817009043893,11.6348546266477,41.0838164402658,24.922567985841,19.2433084283326,81.1857677148071
"24",0.951211071520441,4.30162000781003,4.45699080248955,2.52635444598214,0.150711299592421,3.50727457456983,1.34964748051273,2.21052113419798,2.17580597990667,2.21571226881875,1.29466238350621,28.3222507049626,11.4940465598409,40.5666696421214,24.7247177673878,18.9361603582872,80.6448851927118
"25",0.933214527071429,4.20988899014286,4.44478322021429,2.51643401035714,0.147889152071429,3.45295260085714,1.32644888414286,2.17454667371429,2.13851171964286,2.17582830457143,1.275520141,28.0447748585714,11.3454731354286,40.0904244620714,24.5280587006429,18.6383414961429,80.0472372020714
"26",0.914350996961765,4.11961157092338,4.43176887496646,2.50577102734187,0.145170002649866,3.39683215308578,1.30230715715387,2.13978140061786,2.10232459639311,2.13719804118701,1.2561375883309,27.7480078347456,11.1906818686702,39.6599113098812,24.3339458249105,18.3480073346176,79.3849094249027
"27",0.894796481987668,4.03236589458166,4.41795549124668,2.49429488068528,0.142563224347577,3.33958814716726,1.27740615272195,2.10606107508977,2.06732326738946,2.0999226747499,1.23666700024197,27.435411522785,11.0314846939889,39.2636605898959,24.1438044301272,18.0600431768897,78.6648598313553
"28",0.874868154323308,3.94978696105626,4.40324727184999,2.4818897834539,0.140089098692928,3.28203081071868,1.25209195885763,2.07339483326679,2.03378881458393,2.06428102740213,1.21736033028205,27.1116296669319,10.8697596505989,38.8861277051054,23.9590773688875,17.7685167787527,77.8977644636124
"29",0.854883186142857,3.87350977028571,4.38754841957143,2.46843994871429,0.137767907214286,3.22497037135714,1.22671066357143,2.04179181128571,2.00200231992857,2.03055192128571,1.198469532,26.7813060114286,10.7073847777143,38.5117680585,23.7812074937857,17.467495896,77.0942993638571
"30",0.835152964606636,3.80469540759439,4.37076613958601,2.45383273327175,0.13560797507196,3.1690238062246,1.20157607444435,2.01119669586009,1.97209061359651,1.99885808135446,1.18014195412459,26.4478894280067,10.5456099729587,38.1311130398663,23.6113696271049,17.1546771347053,76.2632304262466
"31",0.815965736819564,3.74260929984983,4.35281964658859,2.43796806888669,0.133569801954029,3.11403509056244,1.17687287733927,1.98129637601047,1.94356351864529,1.96869784380935,1.16210652610432,26.1100492983547,10.3831725675932,37.7589979861776,23.4496664698822,16.8422725020639,75.4056829528342
"32",0.797603964872709,3.68604295930535,4.33363115765403,2.42074903105829,0.131601931180512,3.05965494913692,1.15275347768956,1.95171329133419,1.91577660635358,1.93941344766313,1.1439875725676,25.7652601316504,10.2181817512882,37.4163342212036,23.2959326928434,16.5461228555513,74.5208720976476
"33",0.780350110857143,3.63378789821429,4.31312288985714,2.40207869528571,0.129652906071429,3.00553410671429,1.12937028092857,1.92206988142857,1.888085448,1.91034713192857,1.12540941814286,25.4109964370714,10.0487467137143,37.1240330687143,23.1500029667143,16.2820690526429,73.6080130147143
"34",0.764384882291379,3.58458024166667,4.29137333536921,2.38201511078207,0.127676452644883,2.95149342268659,1.10684336978637,1.89205616507684,1.85992080145188,1.88091666569425,1.10613115355019,25.0467356368749,9.87418933701292,36.8966305405096,23.0115756827861,16.0614962915097,72.6700845223388
"35",0.74948196840372,3.53693456609937,4.26908608674717,2.36123622161617,0.125647027711308,2.89803429494906,1.08516353617988,1.86163247780585,1.83101417093115,1.850841938352,1.08645093387646,24.6799668056354,9.69868227320985,36.72316140051,22.8798041146119,15.8779671331046,71.725120095933
"36",0.735313303849916,3.48931006078595,4.2471210116444,2.34057494557076,0.123544270779222,2.84582825602271,1.06428924932273,1.83082673432837,1.80117224724842,1.81991836936947,1.06680168030022,24.3201819310068,9.52761086680185,36.5862851006661,22.7537052563103,15.7205884790758,70.7949168751857
"37",0.721550823285714,3.440165915,4.22633797771429,2.32086420042857,0.121347821357143,2.79554683842857,1.04417897842857,1.79966684935714,1.77020172121429,1.78794137821429,1.047616314,23.9768730006429,9.36636046228571,36.4686610929286,22.632296102,15.5784672310714,69.9012719997857
"38",0.707953703832759,3.38838903123112,4.2074431349182,2.30279608018925,0.119055828426635,2.74763309999891,1.02482229064678,1.7683507641897,1.7381621307913,1.7549512681721,1.0292642193175,23.6569687793429,9.21881010033895,36.3550361128956,22.5145480599964,15.4414472274545,69.062881919914
"39",0.694630092476269,3.33457716483306,4.19052776244953,2.28649938372004,0.116740478861453,2.70161619981098,1.00633314486979,1.73775652646255,1.70612440254976,1.7219678778005,1.01186063324697,23.3571451404876,9.08281360636206,36.2385060307557,22.3992501954025,15.3023200534463,68.2860403277196
"40",0.681775378667359,3.27975578437561,4.17552942180966,2.2719620861051,0.114492469008402,2.65679682225327,0.988856597925755,1.70893221039699,1.67541231021191,1.69025592947508,0.99545725594581,23.0715147346027,8.95471850193629,36.1142540003451,22.285145987518,15.1546142309828,67.5739402258441
"41",0.669584951857143,3.22495035842857,4.1623856745,2.25917216242857,0.112402495214286,2.61247565171429,0.972537706642857,1.68292589021429,1.6473496275,1.66108014557143,0.980105787571429,22.7941902122143,8.83087230864286,35.9774631755,22.1709789156429,14.991858282,66.9297746169286
"42",0.658333374172229,3.1716993726611,4.15100366211314,2.24806197726674,0.11055753669099,2.5682458580488,0.9576237817102,1.66072426115321,1.62315867596552,1.63563658466201,0.96595319676241,22.519953813904,8.70826889351519,35.829446803128,22.0562886148901,14.8117983934045,66.3539509071449
"43",0.648611898441205,3.12359338113984,4.14116884660652,2.23834145316438,0.109029704110736,2.52487055297668,0.944771149260614,1.64306850252251,1.60365596847696,1.61484665010672,0.953527526082098,22.2462661404767,8.58648750539546,35.6960385024226,21.9437993436264,14.6290514119853,65.8357341167866
"44",0.641090950168149,3.0847359550308,4.13263627002878,2.22966490215841,0.107887391010828,2.48340533368408,0.934738389287864,1.63063841464841,1.58955656573207,1.59956308146237,0.943452086575022,21.9712573827933,8.46575373857799,35.6092019856488,21.8370315160316,14.4624518495021,65.3616036696779
"45",0.636440954857143,3.0592306655,4.12516097442857,2.22168663628571,0.107198990928571,2.44490579735714,0.928284081785714,1.62411379785714,1.58157552842857,1.59063861828571,0.936350189285714,21.6930577317143,8.34629318735714,35.6009009650714,21.7395055462857,14.3308342177143,64.9180389896429
"46",0.635318075039707,3.05069548480864,4.11862374557568,2.21419026192906,0.107030903155388,2.41064526718202,0.926187833004605,1.62423697574209,1.58045886079193,1.58893164027252,0.932893090665228,21.4128001258559,8.22943734793398,35.6970199297521,21.6547987251162,14.24984633874,64.4957142193492
"47",0.638321421357126,3.06080598959866,4.11340834412441,2.20747656285457,0.107441549999174,2.38276797034482,0.929313354221684,1.63200036496526,1.58707634115847,1.59532308767439,0.933943828790712,21.1436284948555,8.12094132413646,35.8991264759379,21.5867158494402,14.2223892761303,64.1020823768393
"48",0.646035841478125,3.09075215760721,4.11002427445022,2.20197561717422,0.108487359521945,2.36363586003163,0.938545382970779,1.6484589054558,1.60232869139219,1.61069954088193,0.940413387145841,20.9016895161059,8.02766612169929,36.2027089766726,21.5391185927228,14.2481774037947,63.748791198999
"49",0.659046183071429,3.14172396657143,4.10898104092857,2.198117503,0.110224759785714,2.35561088942857,0.954768656785714,1.67466753714286,1.62711663335714,1.63594758028571,0.953212749214286,20.703129867,7.95647274635714,36.603255805,21.5158686284286,14.3269250956429,63.4474884227143
"50",0.67775789117229,3.21441153423382,4.11067023157412,2.1962380333552,0.112690231775628,2.36050270266955,0.97861160741982,1.71135387307038,1.66204329646273,1.67165475278253,0.973001415598999,20.5608144564583,7.91279080800783,37.0956075387187,21.5198718449421,14.4577468007551,63.2074144104616
"51",0.701858800282076,3.30750553835837,4.11501176895835,2.19629596090842,0.115840468169353,2.37791170767977,1.00967744350444,1.75793621874146,1.70652144029989,1.71721247129392,0.999432955380052,20.4744811195121,7.89632433320156,37.6720135746474,21.5502109903269,14.6373572688954,63.0281800270795
"52",0.730857342268681,3.41919679671445,4.12180765929198,2.19815577323957,0.119612214567688,2.40688600333225,1.0473130678904,1.81350555277394,1.75966623200497,1.77171311524764,1.03190945475679,20.4405859227206,7.90534595265165,38.3240755143595,21.6050130275661,14.8618713249988,62.9069887629969
"53",0.764261949,3.54767612707143,4.13085990878571,2.20168195792857,0.123942216571429,2.4464736885,1.09086538342857,1.87715285378571,1.82059283871429,1.83424906407143,1.06983299992857,20.4555849326429,7.93812829707143,39.0433949594286,21.6824049196429,15.127403794,62.8410441086429
"54",0.801581061506624,3.69111165651056,4.14197052895934,2.20673900575282,0.128767215556832,2.49572287671008,1.13968130209514,1.9479689694641,1.88841623777792,1.90391256010518,1.11260747124123,20.5159326103323,7.99294404193203,39.8215734762023,21.7805135569166,15.4300694233602,62.8275490275821
"55",0.842323157469928,3.84758074936072,4.15494155256898,2.21319142027962,0.134023936001984,2.55368174010574,1.19310777236772,2.02504422377427,1.9622506474009,1.97979529733741,1.15964392562658,20.6180769948194,8.06806604173588,40.6502124901244,21.897465539252,15.7659826506451,62.863704375923
"56",0.885996723733982,4.01513807926266,4.16957501767984,2.22090370827375,0.13964909816043,2.61939846548423,1.2504917518493,2.10746880975089,2.041210096002,2.06098883266879,1.21035521416293,20.758464519629,8.16176719574321,41.5209133914129,22.03138739389,16.1312578359468,62.9467104829095
"57",0.932110247142857,4.19183831985714,4.18567296235714,2.2297403765,0.145579422285714,2.69192123964286,1.31118019814286,2.19433292042857,2.124408612,2.146584723,1.26415418792857,20.9335416182857,8.27232040321429,42.4252775702857,22.1804056480714,16.5220093393571,63.0737676777857
"58",0.980172181572419,4.37573666082438,4.20303740722916,2.23956591947504,0.151751642446821,2.77029819556154,1.37452003657576,2.28472715120604,2.21096061973475,2.23567500245747,1.32045128761465,21.1397554413219,8.39799839858214,43.3549065745737,22.3426470744997,16.9343518226389,63.242078248442
"59",1.02969084902571,4.56489035600234,4.22147030317646,2.2502447827231,0.158102547974496,2.85357725095086,1.43985806337291,2.37774370693823,2.29998212723044,2.32735361407072,1.37864731236363,21.3735560072995,8.53707325697101,44.3014025825603,22.5162394277276,17.3644011542383,63.4488523173536
"60",1.08017453853758,4.75735717526841,4.24077358364267,2.26164139952033,0.164568942014922,2.94080626970403,1.5065410424836,2.47247519484417,2.39058953843234,2.42071497809504,1.43814065093079,21.6313940517881,8.68781688867795,45.2563679301417,22.6993107077702,17.808273504272,63.691301965642
"61",1.13113153914286,4.9511948885,4.26074918207143,2.27362020314286,0.171087627714286,3.03103311571429,1.57391573785714,2.56801422214286,2.48189925728571,2.51485351478571,1.49832969207143,21.9097203103571,8.848501204,46.2114049532143,22.8899889146429,18.2620850428571,63.9666392744286
"62",1.18207026260214,5.14448638027673,4.28119909634835,2.28604567265842,0.17759535713691,3.12330585353817,1.64132903341322,2.66345191737024,2.5730265249025,2.6088618722502,1.5586117805535,22.2049874858042,9.01739872774054,47.1581153923175,23.0864011391103,18.7219508109088,64.2720690172525
"63",1.23249961157901,5.33541499398708,4.30192558212698,2.29878247030118,0.184028678019676,3.21667335038548,1.70812829295316,2.75787349432995,2.66308193106126,2.70182561000469,1.61838008519568,22.5136561498396,9.1927844427283,48.088098606563,23.2866708349359,19.1839813325357,64.6047667373232
"64",1.2819286114628,5.52218918772174,4.32273095950283,2.31169530409693,0.190324087017604,3.31018467412934,1.77366100024865,2.85036268814254,2.75117490270726,2.79282851541755,1.67702673082931,22.8321888414016,9.37293394629834,48.9929533597056,23.4889205466329,19.6442860026447,64.9619006702681
"65",1.32986628764286,5.70301741957143,4.34341754857143,2.32464888207143,0.196418080785714,3.40288889264286,1.83727463907143,2.94000323392857,2.83641486678571,2.88095437585714,1.73394384228571,23.1570480994286,9.55612283578571,49.8642784155,23.6912728187143,20.0989742161429,65.3406390517143
"66",1.3758212075514,5.8761262306033,4.36378742909172,2.33750774133996,0.202247545296833,3.49383432492975,1.89831624559835,3.02588437932081,2.91791550566866,2.9652935903185,1.78852752347936,23.4846911066778,9.74062441535078,50.6936747617333,23.8918535872657,20.5441595830628,65.7381773885615
"67",1.41930010679219,6.03981449379043,4.38364171947635,2.35013573537575,0.207750923795013,3.58206629451614,1.95613106562696,3.1071174220009,2.99480752343522,3.04496300430336,1.8401897946572,23.8115536211815,9.92470281645506,51.4727522823216,24.0888023546627,20.9759725739403,66.1518202727999
"68",1.45980926301189,6.19239916508234,4.40278129780138,2.36239654674152,0.212867048842116,3.66662937605875,2.01006389735995,3.18281917216268,3.06622587959131,3.11908607494011,1.8883466551493,24.1340660447909,10.1066198773854,52.1931230852134,24.2802620148533,21.3905478744369,66.5788995676918
"69",1.49685495385714,6.33219720042857,4.42100704214286,2.374153858,0.217534753,3.74656814421429,2.059459539,3.25210644,3.13130553364286,3.18678625935714,1.93241410428571,24.4486587793571,10.2846374364286,52.8463992783571,24.4643754617857,21.7840201702143,67.0167471365
"70",1.52994516610856,6.45749970325202,4.43812072748677,2.38527198955541,0.221692515648973,3.82092996848947,2.10366445915206,3.31409380751391,3.18917912393404,3.24718263982846,1.97180764224221,24.7517768396086,10.4570258900628,53.4241846688676,24.6392729323738,22.1525084156648,67.4625930649266
"71",1.55859472308259,6.56649436686906,4.45392771645869,2.39561781317798,0.225277403443128,3.88877339779102,2.14203180803006,3.3678869439343,3.23897000416215,3.29937679921043,2.0059407725773,25.0399236917827,10.6220898675318,53.9180498605254,24.8030340353955,22.4920686401049,67.9132603284327
"72",1.5823201572296,6.65734303206942,4.46823426859413,2.40505883847941,0.228226129855005,3.94915977587563,2.17391640625017,3.41258929029825,3.27979920686276,3.34246594550505,2.03422649969516,25.309617414994,10.7781425562706,54.3195571562777,24.9537257225944,22.7987411415818,68.3654701249188
"73",1.600638001,6.72820753964286,4.48084664342857,2.41346257507143,0.230475408357143,4.0011504465,2.19867307442857,3.44730428764286,3.31078776457143,3.37554728671429,2.056077828,25.5573760883571,10.9234971437143,54.6202688590714,25.0894149457143,23.0685662181429,68.8159436522857
"74",1.61325657262484,6.77803736409397,4.49163427352818,2.42075390411584,0.231998854259061,4.0441346052686,2.21593101817956,3.47164826848179,3.33159857137421,3.39824571335093,2.07118506152835,25.7807829404079,11.0569015640029,54.8154392836434,25.2088634166251,23.2985138171216,69.2627162134675
"75",1.62065133345782,6.80893251478691,4.50071928358174,2.42708719297484,0.232917690218189,4.07881285517692,2.22641698310994,3.48728913123511,3.34406196755904,3.41229684597098,2.08034770284612,25.9816817973663,11.1788427380963,54.9150907918891,25.3136118877018,23.4892724829971,69.7090795315319
"76",1.62348953063332,6.82378063480067,4.50828697130872,2.4326741805607,0.233390040728937,4.10621365106821,2.23113209982464,3.49640766579944,3.35055015496436,3.41996398764125,2.08464255415154,26.1629816348737,11.2902423336594,54.9329377574939,25.4058958714454,23.6424604095348,70.1596394345804
"77",1.62243841128571,6.82546936721429,4.51452263442857,2.43772660578571,0.233574030285714,4.12736544778571,2.23107749892857,3.50118466207143,3.35343533542857,3.42351044142857,2.08514641764286,26.3275914285714,11.3920220183571,54.8826945541429,25.4879508803571,23.7596957905,70.6190017507143
"78",1.61827812923918,6.81711313427276,4.51961275904338,2.44244725355711,0.233611137622819,4.14338691801089,2.2273252233797,3.50351912732231,3.35477442410149,3.42493531688615,2.0829139310763,26.478794738424,11.4850913074469,54.7798530802229,25.5618429501301,23.8442516811992,71.0893913444959
"79",1.6122404650772,6.8027334748851,4.52374858478577,2.44700309276195,0.233576258434115,4.15575760577807,2.22123096554804,3.50418293832171,3.35536318937846,3.4251809495128,2.07891107444002,26.6213734616896,11.5703111065563,54.647015332927,25.6289602092259,23.9060205831031,71.5635092263324
"80",1.60567010607304,6.78657870712632,4.52712253967099,2.45155213828224,0.233527642653353,4.16604727295978,2.21422133015664,3.50366618921382,3.35568211296619,3.42492548129377,2.07408166328016,26.7604840799496,11.6485301689053,54.5085608341497,25.690521309298,23.9565498592233,72.031675443092
"81",1.5999117395,6.77289714907143,4.52992705171429,2.456252405,0.233523540214286,4.17582568142857,2.20772292192857,3.50245897414286,3.35621167657143,3.42484705421429,2.06936951314286,26.9012830747857,11.7205972477143,54.3888691057857,25.747744902,24.0073868725714,72.4842100416429
"82",1.59592051805906,6.76459875167883,4.53233119405611,2.46120287222602,0.23359693826417,4.18638830622354,2.2027534311655,3.50081839581155,3.35714357503791,3.42531084588909,2.06544258509725,27.0482088452533,11.7875501768,54.3058094284618,25.8019308323041,24.0675587451049,72.9149507863814
"83",1.59309345616197,6.75923999744055,4.53441062033769,2.46626637698628,0.23367977280428,4.19793347505009,2.19869489048363,3.49806959115664,3.35751435575748,3.42543017645102,2.0618654223045,27.202827460304,11.8511831123662,54.2512101177334,25.8547037184571,24.1360116345638,73.3318063118169
"84",1.59043803364818,6.75303900173199,4.53621762932542,2.47124672073554,0.233678717049393,4.21038522878016,2.1945204180778,3.49330470567342,3.35607177925903,3.42400540166244,2.05792671344879,27.3659869063634,11.9134792912136,54.2103892478883,25.9077693720244,24.2091714576336,73.7462029699868
"85",1.58696173035714,6.74221387992857,4.53780451978571,2.47594770492857,0.233500444214286,4.22366760828571,2.18920313214286,3.48561588485714,3.35156360607143,3.41983687728571,2.05291514721429,27.5385351698571,11.9764219501429,54.1686648932143,25.9628336045714,24.283464131,74.1695671129286
"86",1.58208828408262,6.72447583851079,4.53937071575003,2.48034683775755,0.23305723286849,4.23799388414738,2.18215619076412,3.47409939063798,3.34284683626027,3.41177515144924,2.04643071103917,27.7228946314869,12.0428024973801,54.1133189335517,26.0196871873799,24.3550008661645,74.5985015905455
"87",1.57690646443565,6.70350844837949,4.54170414230992,2.48511645436436,0.23228378300055,4.25473424578051,2.17455291158887,3.45786795068566,3.32921542803804,3.39887154174561,2.03931858737767,27.9277852490586,12.118645026854,54.0394884709519,26.0704607305973,24.4186340538918,74.9703152442037
"88",1.57292129898156,6.68448837154058,4.545739849822,2.49110259662827,0.231120399953764,4.27554811230909,2.16800665215491,3.43603840910479,3.31007257915393,3.38022755813346,2.03273525743806,28.1635013746547,12.2107818039187,53.944274413019,26.1053698040875,24.4689013797625,75.207493413135
"89",1.57163781528571,6.67259227,4.55241288864286,2.49915130642857,0.229507389071429,4.30209490285714,2.16413077,3.40772761,3.28482148735714,3.35494471057143,2.02783720242857,28.4403373603571,12.3260450939286,53.8247776673571,26.1146299777143,24.5003405293571,75.2325214365714
"90",1.57336711977005,6.6690495188472,4.56196479034445,2.50956313054063,0.227505003171468,4.33402424987665,2.1633092392345,3.37380139438095,3.25448298336855,3.32392056036417,2.02490232090457,28.7582034206341,12.4645946413929,53.6826575869487,26.0972981416941,24.5175568977471,75.0392105920896
"91",1.57364463428294,6.65930034550579,4.57186301136014,2.52045663532414,0.225653284970305,4.36294663913146,2.16100850025908,3.34212159087752,3.22654842979572,3.29523687420046,2.0206941808098,29.0754732194971,12.5999001074412,53.5378073062894,26.0877964676535,24.5654267179672,74.9066759106453
"92",1.56681185952936,6.62483769048292,4.57888148933861,2.52940489203487,0.22461222465899,4.3784627697134,2.15146561004698,3.32229902502461,3.21012682221789,3.27877147011509,2.01109776743514,29.3401362833437,12.6987586323582,53.4146784052532,26.129388447572,24.698893932543,75.1853583615391
"93",1.54721029621429,6.54715449428571,4.57979416192857,2.53398097192857,0.225041812428571,4.37017334071429,2.12891762557143,3.32394452235714,3.21432715621429,3.28440216614286,1.99199806607143,29.5001821385714,12.7279673564286,53.3377224637143,26.2653375734286,24.972902484,76.2256989140714
"94",1.51153701007378,6.41577099725888,4.57249502698489,2.53267492977076,0.227306534044969,4.33209789460495,2.08994750461595,3.35238443940517,3.24417953715614,3.31761112675814,1.96094232591176,29.5247759495226,12.6678737082772,53.317006665619,26.5195869366329,25.4137191862521,78.2260258737992
"95",1.46591132696829,6.25231663909734,4.55935832318704,2.52764475436586,0.230588857573585,4.27593134737223,2.04052180820514,3.39580725667927,3.28839850958264,3.36629790219363,1.92212685175811,29.4677854323189,12.5530262698901,53.3050606112032,26.8387980263153,25.932902338766,80.7762168913045
"96",1.41880813778938,6.08644815933356,4.54387834942067,2.52196541802803,0.233775746654695,4.21778745838197,1.98895299817391,3.43811698568516,3.33161972782496,3.41396638912159,1.88141021231469,29.4042539410273,12.4315239115937,53.2400295047751,27.1503119310365,26.413333112397,83.3140369534253
"97",1.51690248235714,6.40834277528571,4.60239676971429,2.57167881971429,0.2214435295,4.39661005464286,2.07936022828571,3.25354943021429,3.16552232792857,3.23317990464286,1.93587089357143,30.5198394661429,13.0361723947857,52.5801274149286,26.4172053072143,25.5958066858571,77.233716032
"98",1.50499372132951,6.36933357078254,4.59928620850825,2.58058486513318,0.220202228630956,4.40250352765309,2.06098713935096,3.23318443413356,3.14981168213422,3.21687416874015,1.91722461996235,30.7826652811638,13.1075991513699,52.2874125805294,26.4504842445456,25.6367342388023,77.3937615726546
"99",1.49324943398771,6.33270923831868,4.59448152042915,2.58899053167832,0.218876313603923,4.40824600841915,2.0432061371175,3.21243781549951,3.13259662840069,3.19897281635368,1.89992642000783,31.0411892890167,13.1780474017856,52.0332913444328,26.4765792580497,25.6277017760988,77.5263982048601
"100",1.48148837756277,6.29711610257048,4.58849444661762,2.59689455270573,0.217454296917786,4.41291500376135,2.02576490566457,3.19098916516928,3.1137491668061,3.17934814975465,1.88358805096012,31.289847654397,13.2451288339335,51.8059437145484,26.4956116702789,25.5712965038637,77.6322931069392
"101",1.46952930928571,6.26120048821429,4.58183672821429,2.60429566157143,0.215924691071429,4.4155880205,2.00841112907143,3.168518074,3.09314129742857,3.15787247121429,1.86782127007143,31.523076542,13.3064551357143,51.5935496987857,26.5077028037857,25.4701056282143,77.7121134572143
