,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
51,95.7240513,132.4061157,77.49599012,368.2722239,166.1968256,14.21638924,102.1325996,22.37872934,335.1519684,92.91459987,389.0580228,220.0801938,194.2871697,126.659574
52,93.87550053,132.040717,78.30961259,366.1290068,164.1862053,12.1193305,98.22088333,21.69402395,329.6257285,91.80732631,377.0057798,216.4294936,192.039433,123.4924757
53,91.2860913,129.8089492,79.41843865,358.5677449,160.0315682,9.765920734,93.67977839,20.84179554,322.3927299,90.018771,363.9996979,212.318211,186.4480833,119.1476453
54,87.92725798,125.2285707,80.59535352,343.7632353,153.4058786,7.267714782,89.01013401,19.81541087,312.88939,87.48291018,350.9081394,207.8601176,176.6913742,113.5473116
55,83.96335252,119.1583468,81.24068779,324.6725492,145.0474444,5.09499995,84.54447785,18.71742451,301.4076387,84.339182,337.2105221,203.0057761,164.1259214,107.105636
56,79.60695624,112.7922949,80.66163336,305.4483264,135.9609092,3.80774666,80.57325715,17.67768799,288.4532837,80.77839007,322.0390275,197.6649471,150.6529309,100.3597628
57,75.07065046,107.324432,78.16538215,290.2432066,127.1509167,3.965925333,77.38691916,16.82605283,274.5321326,76.99133803,304.5258374,191.7473913,138.1736088,93.84683624
58,70.52220452,103.5381472,73.38223831,281.7065498,119.2831143,5.848446377,75.07895815,16.23411059,259.916438,73.09295027,284.0467538,185.0105727,128.0101138,87.90865008
59,65.95013991,100.5743168,67.23495486,276.4745968,111.6671645,8.609980148,72.95505642,15.74041282,243.9442306,68.8946343,260.9520604,176.60277,119.1684153,82.10559533
60,61.29816613,97.16318895,60.96939703,269.6803084,103.2737334,11.12413699,70.12394331,15.12525108,225.719986,64.13191839,235.8356614,165.5199652,110.0754355,75.80271238
61,56.50999269,92.03501161,55.83143007,256.4566457,93.07348727,12.26452724,65.69434813,14.16891696,204.3481798,58.54033081,209.291461,150.7581405,99.15809635,68.36504158
62,51.48660014,84.2257899,52.58861834,233.2490202,80.39906707,11.25125867,59.03788588,12.71563919,179.2819209,51.93785164,181.8296107,131.7582526,85.34211784,59.37396842
63,45.95805326,73.9945567,50.09532266,201.7526459,66.03101272,8.690428777,50.57771429,10.86539519,151.3688522,44.47226818,153.6252515,109.7411569,69.54841141,49.27625881
64,39.61168784,61.90610186,46.72760296,164.9751876,51.11183891,5.534632482,40.99987674,8.782099558,121.8052499,36.37381956,124.7697715,86.37268334,53.1966864,38.73502375
65,32.13483969,48.52521522,40.86151919,125.9243098,36.78406033,2.736464706,30.99041666,6.629666899,91.78739014,27.87274488,95.35455902,63.31866204,37.70665213,28.41337428
66,23.46891102,34.54755406,31.51998732,87.55750893,24.06191253,1.030135672,21.23449041,4.56558515,62.65475042,19.28646184,65.87924498,42.12737486,24.29871572,18.93539796
67,14.57156964,21.19224532,20.31334741,52.63160773,13.4465146,0.2763168,12.41370636,2.721635621,36.31961245,11.28110241,38.4764308,23.87691121,13.39607541,10.76908869
68,6.654549769,9.809283356,9.498795586,23.85326059,5.310706502,0.11729481,5.208785863,1.223172962,14.83745912,4.609977172,15.68696056,9.527812404,5.222627211,4.343416918
69,0.929585613,1.748662534,1.333527941,3.929121913,0.0273282,0.195356421,0.30045026,0.195551826,0.263773299,0.026396689,0.051678345,0.040619746,0.002267154,0.087353092
70,0,0,0,0,0,0.219598145,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0.166355666,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0.078774459,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2.240105004,10.1670201,8.655664077,3.545959095,0.839621124,0.102947625,2.967816027,0.637358655,18.13107563,3.123120344,12.85400211,19.79923976,9.940466339,5.096416124
123,5.989201929,24.56444714,20.79882683,9.884157395,2.809861436,0.401527608,7.470740278,1.751943403,44.83266062,7.82008274,31.84342753,47.06297868,24.23829518,12.76555202
124,11.41988518,41.06399898,34.49076105,19.73659665,6.603726377,1.044100415,13.22136702,3.446109484,77.45062456,13.74218493,55.15265596,76.78614639,41.05862979,22.44335355
125,18.70474915,57.53739345,47.79273955,33.82527862,12.91422139,2.179026512,19.93229051,5.822212137,113.3308371,20.54072464,80.96606713,103.9636725,58.56661345,33.56576661
126,27.82402402,72.21754036,59.05786707,52.7379627,22.18458168,3.903378193,27.33637394,8.897753318,149.923891,27.88770839,107.7576687,124.6790043,75.24911778,45.51532277
127,37.98848307,84.78211727,67.80657609,76.52543891,33.85896149,6.109075061,35.24755627,12.35082186,185.0992724,35.53797787,135.15998,139.3696596,90.87992778,57.46089638
128,48.21653537,95.2699937,73.85113107,105.1042549,47.13174483,8.636748544,43.50004537,15.77465331,216.8311908,43.26708354,163.0951484,149.561674,105.5545568,68.51794747
129,57.52658995,103.7200392,77.00379643,138.3909584,61.19731571,11.32703007,51.92804911,18.76248323,243.0938554,50.85057585,191.4853213,156.7810829,119.3685181,77.80193611
130,65.1750601,110.2194286,77.33223157,175.7463372,75.32682494,14.02272569,60.29717681,20.99986244,262.5240659,58.08393881,220.1059176,162.3928655,132.3265079,84.72917264
131,71.37037593,115.0485587,75.92567575,214.3081404,89.09849059,16.57533988,68.09864355,22.54160292,276.4089827,64.84239053,248.1454439,167.1177757,144.0699527,89.91936865
132,76.55897177,118.5361315,74.12876319,250.6583569,102.1672975,18.83855174,74.75506584,23.53483193,286.6983566,71.02108267,274.6456782,171.5155108,154.1494621,94.29308607
133,81.18728196,121.0108491,73.28612812,281.3789759,114.1882306,20.66604037,79.6890602,24.12667671,295.3419384,76.51516687,298.6483988,176.1457684,162.1156454,98.77088678
134,85.58140954,122.7809442,74.3662458,304.0516183,124.8642161,21.94957415,82.54198236,24.45174774,303.9288478,81.23148603,319.4096432,181.4434423,167.7422455,104.0254626
135,89.58613251,124.0727712,76.83295572,320.2564313,134.0899467,22.73327863,83.83014496,24.59458834,312.6056804,85.12364793,337.0424867,187.3442121,171.6955396,109.7380247
136,92.92589758,125.0922153,79.77393837,332.5731939,141.8080564,23.09936866,84.28859985,24.62722505,321.1584008,88.15695161,351.8742641,193.6589537,174.864938,115.3419143
137,95.32515147,126.0451613,82.27687429,343.5816851,147.961179,23.13005906,84.65239888,24.62168441,329.3729739,90.2966961,364.23231,200.1985431,178.1398514,120.2704725
138,96.61661471,127.0796859,83.62492716,355.1437141,152.5641394,22.90333749,85.53331298,24.63266431,336.9639192,91.5590784,374.4534381,206.7369375,182.14561,124.084038
139,97.06610314,128.1126322,83.8831933,366.2492103,155.9205253,22.48028284,87.04998929,24.64554813,343.359977,92.16388737,382.9123769,212.9004189,186.4512234,126.85094
140,97.04770639,129.0030345,83.31225222,375.1701336,158.406115,21.91774684,89.19779401,24.62839058,347.9184424,92.38180987,389.9933341,218.2783506,190.361621,128.766505
141,96.9355141,129.6099275,82.17268341,380.1784436,160.396687,21.2725812,91.97209335,24.5492464,349.9966105,92.48353272,396.0805171,222.4600961,193.1817321,130.0260597
142,97.01123784,129.8579958,80.7223452,380.2150582,162.1947294,20.57998878,95.25296282,24.38296863,349.2223351,92.6763097,401.3410285,225.1270154,194.4369512,130.7853001
143,97.18707683,129.9345247,79.20821127,376.896728,163.8095688,19.78857706,98.45931503,24.13160361,346.3057033,92.91366227,405.0735511,226.3284555,194.5345337,131.0413989
144,97.28285218,130.0924494,77.87453413,372.5091615,165.1772415,18.82530464,100.8947719,23.80399602,342.2273609,93.08567882,406.3596627,226.2057601,194.1022001,130.7518979
145,97.11838504,130.5847055,76.96556628,369.3380674,166.2337838,17.61713015,101.8629554,23.40899052,337.9679536,93.08244775,404.2809411,224.9002731,193.7676709,129.874339
146,96.5249667,131.485686,76.66526797,368.7931958,166.826597,16.10617612,100.8718041,22.94846826,334.1943811,92.79206796,398.2481096,222.5686973,193.8300902,128.3498678
147,95.3797692,132.1556157,76.91643033,368.7804624,166.4485432,14.29522075,98.2465234,22.39645629,330.3185598,92.09468041,388.9884733,219.4291718,193.2742963,126.0540438
148,93.57143471,131.7761768,77.60155222,366.3298246,164.5038493,12.20220617,94.51663554,21.72001815,325.4386601,90.86843658,377.5584827,215.7151952,190.7565509,122.84603
149,90.98860545,129.529052,78.60313251,358.4712395,160.3967423,9.845074497,90.21166261,20.88621737,318.6528522,88.99148793,365.0145883,211.6602657,184.933116,118.5849895
150,87.58331049,124.9331855,79.70816321,343.4248898,153.799081,7.333355637,85.81760138,19.88792969,309.3213565,86.39483976,352.1028293,207.4236759,175.0038548,113.2300511
151,83.56112653,118.8565694,80.32160884,324.1718594,145.4532505,5.142930586,81.646347,18.82127964,297.8525932,83.22091263,338.3275995,202.8678952,162.3430358,107.1402065
152,79.19101714,112.5044579,79.75292709,304.8834579,136.3692675,3.841268119,77.96626924,17.80820396,284.9170324,79.66498092,322.8828812,197.7811872,148.8685289,100.774413
153,74.74194591,107.0821048,77.31157562,289.7309946,127.5571488,3.99583701,75.04573786,16.97063939,271.1851442,75.92231901,304.9626569,191.9518155,136.4982042,94.59162803
154,70.41574542,103.3802554,72.62732126,281.378586,119.690147,5.890669231,72.96362073,16.37681967,257.0398965,72.11279425,284.0133939,185.0625236,126.5643197,88.87196983
155,66.14572428,100.5316197,66.61116733,276.4615763,112.0944576,8.676049545,71.04077809,15.88016663,241.7142485,68.0546458,260.4914998,176.3739753,118.0566856,83.1801998
156,61.79806011,97.25439883,60.4944263,270.1081167,103.7595117,11.21882591,68.40856829,15.2803991,224.1536573,63.4907058,235.1058671,165.041314,109.3795001,76.90224018
157,57.23893052,92.26679386,55.50841064,257.4463585,93.67474062,12.38584629,64.19834968,14.37723594,203.3035798,58.16380638,208.5653881,150.2196834,98.93696167,69.4240132
158,52.3113735,84.59199091,52.40724583,234.8946719,81.17691177,11.39153776,57.79703791,13.02417609,178.5032206,51.88634969,181.4434714,131.4545039,85.62199363,60.34616454
159,46.76586861,74.47311579,50.03630944,204.0323027,66.99213765,8.840643837,49.61377783,11.28983902,150.666774,44.74901792,153.7715893,109.8523027,70.28241985,50.12823358
160,40.32975579,62.45827925,46.76379204,167.7287157,52.19386702,5.685487156,40.31327158,9.296624323,121.1021817,36.9120633,125.4457302,86.90988404,54.25478929,39.44448315
161,32.73037495,49.09559204,40.9578842,128.8533756,37.8555486,2.878390352,30.56022134,7.166931569,91.11738555,28.53573804,96.36188246,64.12405186,38.87565092,28.96917606
162,23.94288738,35.07106064,31.63711638,90.27437671,24.94873338,1.153982583,21.02116292,5.031184492,62.13339346,19.89272885,66.88110574,42.92262117,25.31654636,19.33753095
163,14.93373961,21.62227442,20.42137852,54.85433122,14.03738128,0.376119111,12.36996684,3.051903395,36.0234782,11.70546036,39.22474531,24.45745059,14.08898793,11.02858972
164,6.917199547,10.12471847,9.580900454,25.45448085,5.583554468,0.190961721,5.282337281,1.399632726,14.77397871,4.808791699,16.07921781,9.811409624,5.539480586,4.482350117
165,1.107535056,1.953877882,1.385911995,4.936067317,0.049315113,0.2446722,0.433978444,0.244916934,0.371233932,0.037581979,0.130939871,0.067367784,0.014529305,0.138809851
166,0,0,0,0,0,0.249483762,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0.18191534,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0.084557299,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2.226775356,10.58939975,8.446734297,3.531535627,0.867740463,0.174459264,3.174496359,0.777016531,18.01241531,3.160794442,12.77144424,20.59805456,10.12647239,5.304119684
219,5.959704637,25.59903216,20.30783401,9.868646713,2.846314879,0.561994134,7.939744326,2.06436771,44.55585079,7.91252097,31.69037921,48.94272786,24.67190713,13.25722252
220,11.37718427,42.8278515,33.70365391,19.75785795,6.58783046,1.282304281,13.93131906,3.907371747,77.01200686,13.90016349,55.01008477,79.80584249,41.74494568,23.24047719
221,18.65761067,60.07481206,46.75454878,33.94569404,12.74439442,2.455089376,20.78479572,6.351346854,112.7625839,20.76870593,80.98384079,107.9592211,59.4542295,34.63505237
222,27.7815839,75.49059203,57.84467044,53.03038215,21.73272435,4.158050092,28.17802162,9.37550527,149.2939184,28.18316449,108.1309145,129.313677,76.24447118,46.77831064
223,37.93851847,88.63276526,66.41335888,77.01695946,33.02797936,6.300891108,35.9579327,12.69463534,184.5108903,35.88868465,136.0345223,144.3359868,91.90466778,58.83239021
224,48.12003252,99.41062952,72.16375112,105.7621656,45.86992895,8.751318105,44.01373706,15.95741944,216.423016,43.65044418,164.5438682,154.6319178,106.5598875,69.91562319
225,57.3177442,107.7334826,74.79898419,139.1227402,59.49834261,11.37703676,52.2346428,18.81253994,243.0398115,51.23362088,193.508156,161.8072375,120.3351985,79.14634171
226,64.77390364,113.6150776,74.33143982,176.4171575,73.22647667,14.04136204,60.43010528,20.98737574,262.9966906,58.42742462,222.6369508,167.2968524,133.2527025,85.94825397
227,70.73328884,117.4869897,72.01047852,214.8108295,86.66153478,16.590046,68.09056896,22.5240919,277.4326583,65.11719368,251.081263,171.8522268,144.9226351,90.96657255
228,75.69130983,119.8852495,69.39470549,250.9309027,99.48420744,18.86444999,74.62672553,23.54354999,288.1126169,71.21229845,277.8524642,176.0539644,154.8522654,95.15188613
229,80.14337658,121.3458874,68.04272596,281.4045239,111.3751851,20.70593535,79.4492667,24.1666116,296.8014691,76.62210931,301.961926,180.4826688,162.5488624,99.45478338
230,84.45206034,122.3584389,69.0704883,303.851533,122.0533393,21.99655855,82.19064634,24.50716877,304.9561143,81.26636721,322.6502104,185.5869223,167.7613437,104.5700804
231,88.4485772,123.2264596,71.82331361,319.8625445,131.3902653,22.78115659,83.37036692,24.65123548,312.8014405,85.10629527,340.0746398,191.287223,171.2052206,110.1695031
232,91.83130447,124.2070099,75.20386616,332.0208664,139.2957393,23.14526156,83.72969306,24.67785618,320.2543326,88.11348718,354.6217274,197.3720477,173.8376532,115.6690048
233,94.29861949,125.5571502,78.11481021,342.9098066,145.6795376,23.1744056,84.00988939,24.66607531,327.2316754,90.2595366,366.6779859,203.6298732,176.6158012,120.4845389
234,95.66142601,127.4137231,79.70151253,354.3922967,150.5298452,22.94877612,84.82742792,24.67573156,333.6009683,91.56218254,376.6290897,209.8162808,180.2276823,124.1663944
235,96.18073364,129.4327002,80.08014984,365.4497632,154.1484825,22.52718185,86.29961025,24.6898407,339.0321682,92.22374526,384.8573594,215.555269,184.284745,126.8022036
236,96.23007842,131.1498353,79.60960132,374.3432559,156.9156786,21.96308681,88.41894533,24.67221271,343.1458463,92.49269033,391.744277,220.4379408,188.1292954,128.6139347
237,96.18299638,132.1008821,78.64874619,379.3338251,159.2116626,21.30995502,91.17794215,24.5866576,345.5625738,92.61748332,397.6713244,224.0553991,191.10364,129.8235558
238,96.32631527,132.0086513,77.54611747,379.3532886,161.3285452,20.60112102,94.4515999,24.40539971,346.0404405,92.78998365,402.795325,226.1000198,192.7379003,130.6042752
239,96.60002955,131.344182,76.60886349,376.0165357,163.2059626,19.78940127,97.64487868,24.13432073,344.8876097,92.97562603,406.3744675,226.6692706,193.3134594,130.9342617
240,96.85742541,130.7655702,76.13378641,371.6092237,164.6954327,18.80748272,100.0452288,23.78771669,342.5497629,93.08323901,407.442282,225.9618921,193.299516,130.7429245
241,96.951789,130.9309121,76.4176884,368.4170098,165.6484734,17.58805233,100.9401005,23.37988362,339.4725818,93.02165115,405.0322984,224.1766248,193.1652687,129.9596726
242,96.72170485,132.1974059,77.61758255,367.8561714,165.8706319,16.07717463,99.83199158,22.91674375,335.9080821,92.69488568,398.538532,221.5221202,193.1021257,128.5014324
243,95.94695085,133.7186587,79.33132583,367.8654672,164.983573,14.27442445,97.08358877,22.3707242,331.3336151,91.98774464,388.7969378,218.2466729,192.1903344,126.2351991
244,94.39260324,134.3473802,81.01698612,365.5142761,162.5629907,12.19275421,93.27262632,21.70587825,325.0328659,90.78022473,377.0039561,214.6084884,189.2323521,123.0154854
