"DATETIME","Solar01","Solar02","Solar03","Solar04","Solar05","Solar06","Solar07","Solar08","Solar09","Solar10","Solar11","Solar12","Solar13","Solar14","Solar15","Solar16","Solar17","Solar18","Solar19","Solar20","Solar21","Solar22","Solar23","Solar24","Solar25","Solar26","Solar27","Solar28","Solar29","Solar30","Solar31","Solar32","Solar33","Solar34","Solar35","Solar36","Solar37","Solar38","Solar39","Solar40","Solar41","Solar42","Solar43","Solar44","Solar45","Solar46","Solar47","Solar48","Solar49","Solar50","Solar51","Solar52","Solar53","Solar54","Solar55","Solar56","Solar57","Solar58","Solar59","Solar60","Solar61","Solar62","Solar63","Solar64","Solar65","Solar66","Solar67","Solar68","Solar69","Solar70","Solar71","Solar72","Solar73","Solar74","Solar75"
2024-06-01 11:00:00,383.871753293701,249.453956509415,171.488058939843,2.15744865162293,0.0522667598970045,3.77279858144601,0.0946655714856091,1.11583494924906,5.71202874194329,5.60174459744681,0.881634224921036,0.682478032160511,0.117525186394732,5.2048867362736,4.68160154993627,4.73996957019403,1.3386121706077,5.48992214968718,0.0444485538271568,5.81554133445882,8.18617894707402,0.103185854690455,0.130544592730205,0.642799563893057,0.861832817698332,0.798117364911189,0.674186937202716,0.092339324078891,0.0992068656967819,4.57080712145648,75.4008451738073,91.6627665258323,101.898168320378,84.9671180123288,34.0447518761384,96.566860130968,16.2396656038327,20.2475051074695,1.20322071061329,1.20322071061329,1.20322071061329,0.8462277707975,0.8462277707975,0.8462277707975,0.8462277707975,0.8462277707975,0.8462277707975,0.8462277707975,0.5210862198633,3.17227395333018,11.1575500898665,7.19524465334551,11.4741530243624,6.22011780332918,15.4313617699318,15.4730406626304,4.62740538241729,5.41850706736867,9.854909464465,11.088382457143,1.52644135150473,48.7477775687145,53.3997120207673,25.0053536676793,47.6293409573847,97.7640764032518,35.5968306120771,99.9204656034982,104.40204230959,128.043177513277,105.803945459108,16.4949034856314,24.2536879090609,17.4671562079475,7.2819189962594
2024-06-01 12:00:00,398.088091419122,261.317689937625,194.735743384896,2.77712795650764,0.0672792281739145,4.62291736117687,0.121856158612949,1.43633380570925,7.35268238977226,8.49017609097604,1.13486411442532,0.878504719632386,0.151281691216642,6.69987508388103,6.02628782649229,5.81752138641003,1.72309884600013,7.06678060192898,0.0572154157026518,8.81421298936218,10.5374774012776,3.05371150590675,0.168040633444155,0.827429490836532,1.10937519188016,1.02735888754605,0.826100421050982,2.73271619674287,2.93595617492359,5.60990271951046,81.3940420363714,130.82359235972,125.285709512258,87.0560519962601,37.4085008314318,115.144802009605,15.4250358399895,20.6630229456182,1.10181137237494,1.10181137237494,1.10181137237494,0.80377847745,0.80377847745,0.80377847745,0.80377847745,0.80377847745,0.80377847745,0.80377847745,0.494946990486,2.90490970379527,12.7445547892208,6.58881809143326,13.1061900418176,5.69587646951877,15.7480430621847,15.7905772861105,4.23740036218094,4.96182675003801,9.482264473305,12.5255811323277,1.22927466409682,53.8831354858983,56.5019590600489,26.4580353666289,50.3963592871936,95.9917339675923,37.6648223332905,92.3644153762323,95.8100184866611,155.155320259511,91.3568681132893,18.7707086308617,23.7245305332522,14.8788123419506,11.4536000592535
2024-06-01 13:00:00,424.625374463061,310.940729208555,197.489949817154,4.23483063662557,0.102593787655838,3.65457117001401,0.185817931494766,2.19025933105262,11.2120742217133,2.31131506206031,1.73054949200918,1.33962811537463,0.230688794412456,10.2166111217773,9.18946077925943,4.13795239708177,2.62754610890626,10.7761038249389,0.0872475261107779,2.39952894076882,16.0685546190274,0,0.25624445092199,1.26174373755915,1.6916815345144,1.56661519929734,0.653060080126716,0,0,3.99027504390815,91.0568878331209,112.513242447569,122.354201948875,90.0218625547634,43.4080279914809,109.770167059057,25.4724639104286,20.6026973831427,1.27877730309006,1.27877730309006,1.27877730309006,1.3273368354675,1.3273368354675,1.3273368354675,1.3273368354675,1.3273368354675,1.3273368354675,1.3273368354675,0.8173413328509,3.37147781360473,12.8145048177762,7.64707212211174,13.1781249491438,6.61071189955623,15.7020667518397,15.7444767973726,4.91798464158406,5.75876378561699,9.079505461195,12.6986690764341,1.50987287788291,107.054137818672,53.3077158916161,24.9622748633481,47.5472859268184,119.715349405299,35.5355049887275,74.5500313470054,92.0476386745695,121.514161835866,112.393533431135,19.0794789444888,2.51458997487248,13.8174920109507,1.42392250398373
2024-06-01 14:00:00,462.833244191223,302.994553714805,208.690455,1.43841587974547,0.0348473357000364,4.74075996958625,0.0631155050608727,0.743950364226491,3.80832834273627,4.73980529909333,0.587803871160291,0.455022296034091,0.0783564856818545,3.47020622164084,3.12132110630009,5.47500343636456,0.892480570313564,3.66024525901745,0.0296347751352545,4.92070517579964,5.45789573395016,0,0.0870367946216364,0.428567836134454,0.574601861198654,0.532121443875509,0.847158515068036,0,0,5.27960872455758,88.8410711979166,118.968773228286,122.083846122396,57.7379893138236,31.1021518279257,84.444168390467,19.7757609420883,19.3536601996105,1.12905476025585,1.12905476025585,1.12905476025585,1.0304890818625,1.0304890818625,1.0304890818625,1.0304890818625,1.0304890818625,1.0304890818625,1.0304890818625,0.6345497971215,2.97673650083491,10.3839189684761,6.75173320688974,10.6785696032936,5.83671271052291,14.7501299803274,14.7899689196192,4.34217432310385,5.08451287775316,8.877549303675,10.5811477084646,1.44409906842264,83.7784684581416,55.9786988338677,26.2130095692837,49.9296425432433,119.788725951766,37.3160113578649,89.8097852714324,106.677410571892,111.853580187611,100.875687068171,21.047881024713,0,17.2648343778552,6.65448918637868
2024-06-01 15:00:00,454.889585115573,268.366815118458,137.069493783595,3.33297831882316,0.0807453643917818,5.55901705904433,0.146246028642764,1.72382025891305,8.82434348510236,4.09544252000089,1.36201051857425,1.05434003379545,0.181561168500873,8.04087486897098,7.23246713267945,5.59025727550981,2.06798216893462,8.48121761005527,0.0686672501324727,4.25174958330318,12.646584623963,1.99168625995126,0.201674462510182,0.993041947113273,1.33141991290407,1.23298780303495,0.993378417635618,1.7823272731793,1.91488408846207,5.39074932597683,78.2666569138372,97.239045510864,96.9078977276535,67.0302210406961,30.8536846249394,79.906478292172,21.4108326906327,16.5404634181327,1.10690469078741,1.10690469078741,1.10690469078741,1.1156905357975,1.1156905357975,1.1156905357975,1.1156905357975,1.1156905357975,1.1156905357975,1.1156905357975,0.6870147540633,2.91833816392182,10.5952397729092,6.61927607121359,10.8958867766665,5.72220666833932,12.6060901574173,12.6401382140214,4.25698849661741,4.98476367388823,7.97227057601,10.6440613258339,1.30015035110527,75.2278623906642,50.2163020413748,23.5146659955628,44.7899301520107,101.64097803792,33.4747347895161,73.3066721249692,98.5159755518147,122.49464367835,84.9869070135409,16.6901723484994,29.1635492615661,15.511263887123,5.1025003070132
2024-06-01 16:00:00,404.52818380912,218.994120200138,93.3717328004932,2.53811600426386,0.0614888793231818,3.40163218180524,0.111368677006364,1.31271654631295,6.71987792424886,5.42041405085304,1.03719267408545,0.802896706107954,0.138261717732273,6.12325411118318,5.50763876143295,3.93139732284142,1.57480131504682,6.45858211262727,0.0522912031997727,5.62729010833245,9.63057534820432,1.67569902266245,0.153578311043182,0.756217238089773,1.01389744129227,0.938939823962045,0.607860698797891,1.49955549214075,1.611081755229,3.79109161238411,56.0659272889123,41.884785139519,31.9316607248346,64.3612085395561,23.0571521673705,65.0368257792682,15.8200104368176,13.8157128524527,0.890164929052809,0.890164929052809,0.890164929052809,0.82436008798,0.82436008798,0.82436008798,0.82436008798,0.82436008798,0.82436008798,0.82436008798,0.5076206393544,2.34690692546582,8.59193903779652,5.32317503336379,8.83574104544749,4.60175815979632,10.5294584198941,10.5578976577398,3.42344006183081,4.00871171569003,6.37123302324925,8.42871347709619,1.03734607182535,82.7657341644649,38.3223202521132,17.9450999828892,34.1812116300578,99.4424397240773,25.5460767680867,51.8212928592736,93.6420251511689,104.4146126285,62.3864220961619,12.181848356779,18.0056017706582,5.06169106056753,15.6723087748469
2024-06-01 17:00:00,305.57508217001,143.884402354603,43.6035958592255,2.32767781939479,0.0563907639759454,2.80813986476542,0.102134968932691,1.20387767260126,6.16272493733059,3.74678848158409,0.951197808867563,0.736327595323863,0.126798276003218,5.61556790673674,5.05099395011486,3.17471938736461,1.44423268472765,5.92309346895382,0.0479556780041182,3.88978878045562,8.83209301244175,2.39378240927198,0.140844952537545,0.693518376933318,0.929834011240018,0.861091218175736,0.501805536074345,2.14215650320685,2.30147485521514,3.06141838454843,9.65475375932315,23.5943904206245,26.8414562500774,46.9070164639351,13.5900462386981,45.8122561092203,10.5629848816095,8.49748743046863,0.563219345572095,0.563219345572095,0.563219345572095,0.550423350295,0.550423350295,0.550423350295,0.550423350295,0.550423350295,0.550423350295,0.550423350295,0.3389371429626,1.48491963628131,5.58952451187756,3.36804457332086,5.74813100242822,2.91159439633211,6.47624494864974,6.49373677615851,2.16605665792889,2.53636591985324,4.2619220547605,5.3311824971236,0.670537745611973,53.413846704483,23.643761795521,11.0716070060722,21.0888177006667,81.9557479419581,15.7611895611,40.2422560055303,66.0913218814336,84.0849909412549,35.9441770612881,10.255959782596,0,11.6620595463853,18.2888708712084
2024-06-01 18:00:00,161.636300289042,59.2202529420775,42.7159826867013,1.14533161477843,0.0277470207539082,1.85528119911876,0.0502554124622964,0.59236684186586,3.03236283178717,1.94209969018195,0.468035959842265,0.36230927954517,0.0623909687998173,2.76313474525139,2.48533667714603,1.22587413612171,0.710633292602752,2.91445240005093,0.0235965448777323,2.01622205857807,4.34582280568509,1.98931108753695,0.0693026223728682,0.341245045131752,0.457523923927897,0.423699099234089,0.331532766004237,1.78020177045447,1.91260050597472,1.18212451544601,8.30986044640112,5.94949178878107,11.6517619845511,17.9608724639786,5.13766053457832,18.9932521907585,4.41884091159985,3.67127299100794,0.247879489320845,0.247879489320845,0.247879489320845,0.2302600303081,0.2302600303081,0.2302600303081,0.2302600303081,0.2302600303081,0.2302600303081,0.2302600303081,0.141788455684668,0.653530678620465,2.24219239370193,1.48231621553516,2.30581610014579,1.28142709895581,2.79801098356177,2.80556819084472,0.953307130567485,1.11628461253474,1.7405237756296,2.29655003525216,0.287245707663176,27.7040134983929,12.4966166195851,5.85176036343789,11.1462326530237,25.9647668083936,8.33038097393556,20.1532908679572,20.0660916702835,24.0876319314744,22.6816509395154,5.8181977088495,2.73282727428586,7.71340227658926,7.70569464043619
2024-06-01 19:00:00,44.8469835913452,11.6302221880417,13.5214713941013,0.287389188545243,0.00696234494544737,0.327304270700432,0.0126102012912128,0.148638022218457,0.760887311899319,0.596049918024689,0.117440637256035,0.0909114604952568,0.0156552824217638,0.693331994011694,0.623626277045448,0.340549192748406,0.178313706422788,0.731300960784536,0.00592089818999257,0.618798818006318,1.09046364701009,0.55072612609108,0.0173895701042435,0.0856259753507905,0.114802933526907,0.106315532327108,0.0584882174421084,0.492835751454416,0.529489366451707,0.328395499669199,0.599323112196347,0.568292996002191,0.385364490180677,2.3178785479421,0.779103205335597,2.41778321638061,0.685930740336128,0.648886697062145,0.042061009603899,0.042061009603899,0.042061009603899,0.035742955272375,0.035742955272375,0.035742955272375,0.035742955272375,0.035742955272375,0.035742955272375,0.035742955272375,0.022009631558265,0.11089324181364,0.410446541048299,0.251524306220187,0.422093235735118,0.217436778103545,0.494540207147206,0.495875921294548,0.161760299265279,0.189414856134933,0.34588387811705,0.416706583064393,0.0521773563080073,8.40558429915743,2.51824185499965,1.17921100736517,2.24612072586252,5.38017038945821,1.67868749400378,2.76751309689183,3.33034053189704,3.84073589182913,0,0.711101054100953,1.86618466175887,2.31928831045488,2.31697075591928
2024-06-01 20:00:00,5.15266934820598,0,1.07194115092519,0.0343579965714056,0.000832363336197545,0.0156601561135855,0.00150757672869109,0.0177699957455369,0.0909657172066766,0.0410806820047999,0.0140402811692804,0.0108686609395739,0.00187162273742482,0.0828893334285935,0.0745558648083688,0.0163243421493218,0.0213177877181845,0.0874286051973218,0.000707856133145318,0.0426485713674918,0.13036727802764,0.037956896181883,0.00207896056578955,0.0102367698047993,0.0137249380064408,0.0127102509098281,0.00279841938508364,0.0339670020477326,0.0364932258697577,0.0157417507104709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0857236692466,0,0,0,0,0,0,0,0,0,0,0.0719254914036626,0.291886399111146,0.291594730910565
2024-06-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 06:00:00,11.8651983909763,10.017174836974,5.0793599740564,0.0812170641423332,0.00196757998753467,0.0994507953490437,0.00356368147424215,0.0420055599363841,0.215029082786412,0.130325918639189,0.0331890834767374,0.0256918569403807,0.00442423072019831,0.195937743220687,0.176238694294762,0.103668750076609,0.0503919991051329,0.206667889422143,0.00167326394744021,0.135299950508805,0.308168363647956,0.137319515877686,0.00491434572648027,0.0241981626640774,0.0324436603310671,0.0300450947791229,0.017771536346647,0.122884976017542,0.13202428579084,0.0999689669111652,6.43226354599188,9.20911088569598,7.00734334386056,5.77331295723991,1.92688456037941,6.9296496880514,0.915241871108467,0.527032427613155,0.0371111301826105,0.0371111301826105,0.0371111301826105,0.0476920588898,0.0476920588898,0.0476920588898,0.0476920588898,0.0476920588898,0.0476920588898,0.0476920588898,0.029367595276344,0.0978429565070691,0.27104140559022,0.221924089795573,0.278732386467614,0.191848095294889,0.401670626174268,0.402755506898219,0.142723809555331,0.167123886248616,0.28127982046632,0.290513778266428,0.0567069850443838,2.99376350150652,1.28620218054658,0.602286776381857,1.14721521669555,2.05811006835425,0.857396405733329,3.08100382797055,3.74574140134907,4.97400838685217,4.27060200229922,0.85153333965892,5.90591228030673,8.05271069649536,0.472219470405392
2024-06-02 07:00:00,112.953581883433,63.7085574469893,25.2855089327479,0.524853816824356,0.0127152080325755,0.164516561239018,0.0230297886713109,0.271455003862469,1.38959510566527,0.77239865704186,0.214479768797604,0.166030000208239,0.0285909667448482,1.26622001761974,1.13891769358519,0.171494116368723,0.325651183615644,1.33556207336122,0.0108132321531532,0.801878100396573,1.9914945657441,0.851620990208625,0.0317582658148955,0.156377211716493,0.209662576902208,0.194162185474181,0.0293985788391454,0.762101615993445,0.818781309256365,0.165373746978286,27.8445696521698,41.3554810810778,32.0528615374396,26.1780067920558,9.30525033706742,23.962157068935,5.13040034065043,3.47863520125786,0.226602078332417,0.226602078332417,0.226602078332417,0.2673384630865,0.2673384630865,0.2673384630865,0.2673384630865,0.2673384630865,0.2673384630865,0.2673384630865,0.16462044140022,0.597433093133854,2.47305326682523,1.35507756654824,2.5432278047063,1.1714323143494,2.65119470133761,2.65835536940617,0.871477416980217,1.02046528296441,1.74068972310675,1.84348474997698,0.278618079133727,16.5712882184115,28.8190857197244,13.4950433912568,25.7048962977747,47.9663282661544,19.211116950612,50.8907724505591,19.5575335222378,55.5821324775203,22.8440976131265,14.9560552548414,15.2849525501848,14.529328605075,8.64873649351554
2024-06-02 08:00:00,263.536687845401,83.7982441909035,95.2540048329379,1.73773476039889,0.0420986916273182,1.35727191375095,0.0762491631306364,0.898758437063795,4.60080052881239,3.27356508977048,0.710119537468545,0.549707544048295,0.0946616279682273,4.19231882935332,3.77083447225579,1.41483717972097,1.07819618223968,4.42190294736273,0.0358014532474773,3.39850429797864,6.59362516019793,2.74957929257966,0.105148215879318,0.517748195446477,0.694170331164227,0.642850195688704,0.242540113056422,2.46055328164673,2.64355171956371,1.36434374968051,59.197713804678,85.1351234184667,66.1884611406735,55.090109294413,20.5726350784712,55.7024298245805,12.0689056637382,9.87247423300273,0.561682551609636,0.561682551609636,0.561682551609636,0.628894916,0.628894916,0.628894916,0.628894916,0.628894916,0.628894916,0.628894916,0.38725800048,1.48086790128727,7.41557884815156,3.35885456483436,7.62600084988134,2.90364985265727,7.52417251632611,7.54449471365578,2.16014638012964,2.52944522037291,4.55260885464775,4.84768715339923,0.652934247525182,35.6104783122717,46.8603176410176,21.9431673177888,41.7965933117276,71.0958559782971,31.2375989751913,74.0892094442486,75.339476308295,115.628108957135,63.127330615372,18.7280266956425,16.2086824397056,19.1260844057701,10.148128455254
