"X","X1","X2","X3"
"2024-06-01 15:30:00",6360.23555850338,2107.51758451083,2969.22542847367
"2024-06-01 15:45:00",6345.29701199039,2092.53214409137,2970.73179455744
"2024-06-01 16:00:00",6329.220249,2075.53932,2969.686276
"2024-06-01 16:15:00",6312.91832049789,2058.35618735795,2965.12049415837
"2024-06-01 16:30:00",6295.35301021538,2044.04369643736,2957.17290643517
"2024-06-01 16:45:00",6274.99828507518,2035.97376629808,2946.25867924437
"2024-06-01 17:00:00",6250.328112,2037.518316,2932.792979
"2024-06-01 17:15:00",6220.24677244687,2050.02795114333,2917.78269455719
"2024-06-01 17:30:00",6185.37980601009,2066.76802348975,2904.60160453567
"2024-06-01 17:45:00",6146.78306681826,2078.98257134129,2897.21520999631
"2024-06-01 18:00:00",6105.512409,2077.915633,2899.589012
"2024-06-01 18:15:00",6063.60233223024,2057.38734767811,2913.83273842537
"2024-06-01 18:30:00",6027.00191836925,2021.52225822865,2934.63302442216
"2024-06-01 18:45:00",6002.63889482364,1977.02100841487,2954.82073195787
"2024-06-01 19:00:00",5997.440989,1930.584242,2967.226723
"2024-06-01 19:15:00",6016.28754925717,1888.12974969111,2966.97842874133
"2024-06-01 19:30:00",6055.8644077629,1852.44390997064,2958.3895572757
"2024-06-01 19:45:00",6110.80901763718,1825.53024826484,2948.07038592222
"2024-06-01 20:00:00",6175.758832,1809.39229,2942.631192
"2024-06-01 20:15:00",6244.15686725671,1804.76950752619,2946.09791801555
"2024-06-01 20:30:00",6304.66839295415,1807.34516088879,2952.15916722503
"2024-06-01 20:45:00",6344.76424192452,1811.538457057,2951.919208072
"2024-06-01 21:00:00",6351.915247,1811.768603,2936.482309
"2024-06-01 21:15:00",6317.00736270035,1803.61550523537,2899.42108344645
"2024-06-01 21:30:00",6244.58703029549,1787.30186847419,2844.18152482416
"2024-06-01 21:45:00",6142.61581274288,1764.21109697591,2776.67797153979
"2024-06-01 22:00:00",6019.055273,1735.726595,2702.824762
"2024-06-01 22:15:00",5881.99799889501,1703.43605578233,2627.81880793301
"2024-06-01 22:30:00",5740.0606777389,1669.74432846446,2553.98731435331
"2024-06-01 22:45:00",5601.99102171333,1637.26055116436,2482.94005959696
"2024-06-01 23:00:00",5476.536743,1608.593862,2416.286822
"2024-06-01 23:15:00",5370.27937937585,1585.73078452593,2355.27013130588
"2024-06-01 23:30:00",5281.13577099892,1568.16738404298,2299.66352288759
"2024-06-01 23:45:00",5204.85658362253,1554.77711128854,2248.8732835255
"2024-06-02 00:00:00",5137.192483,1544.433417,2202.3057
"2024-06-02 00:15:00",5074.69394661722,1536.23521247331,2159.5358779216
"2024-06-02 00:30:00",5017.11069889042,1530.18325123862,2120.81419822134
"2024-06-02 00:45:00",4964.99227596841,1526.50374738462,2086.55986066042
"2024-06-02 01:00:00",4918.888214,1525.422915,2057.192065
"2024-06-02 01:15:00",4878.31497659278,1526.85061059645,2032.78355378897
"2024-06-02 01:30:00",4838.65673718941,1529.43126037755,2012.02124072704
"2024-06-02 01:45:00",4794.26459669134,1531.49293296988,1993.24558230158
"2024-06-02 02:00:00",4739.489656,1531.363697,1974.797035
"2024-06-02 02:15:00",4671.9817221523,1528.44872073465,1956.27149584438
"2024-06-02 02:30:00",4602.58542672695,1526.46157100119,1942.28662399552
"2024-06-02 02:45:00",4545.44410743812,1530.19291426713,1938.71551914889
"2024-06-02 03:00:00",4514.701102,1544.433417,1951.431281
"2024-06-02 03:15:00",4518.90671211053,1571.72680938683,1983.82224378664
"2024-06-02 03:30:00",4544.2390954028,1605.62907649271,2029.3376799159
"2024-06-02 03:45:00",4571.28337349367,1637.44926710223,2078.94209633722
"2024-06-02 04:00:00",4580.624668,1658.49643,2123.6
"2024-06-02 04:15:00",4559.2231466087,1662.73638042115,2156.9067126497
"2024-06-02 04:30:00",4519.53916128685,1654.76199940298,2182.98081521587
"2024-06-02 04:45:00",4480.40811007157,1641.82293443332,2208.5717034241
"2024-06-02 05:00:00",4460.665391,1631.168833,2240.428773
"2024-06-02 05:15:00",4474.77452051718,1628.40828756919,2282.96985783333
"2024-06-02 05:30:00",4519.71148869981,1632.58567052038,2331.28654447063
"2024-06-02 05:45:00",4588.08040403254,1641.10429921138,2378.13885762261
"2024-06-02 06:00:00",4672.485375,1651.367491,2416.286822
"2024-06-02 06:15:00",4766.69704246323,1661.67849605207,2441.09304468885
"2024-06-02 06:30:00",4869.15217678891,1673.94029576549,2458.33046227661
"2024-06-02 06:45:00",4979.45408072013,1690.95580434617,2476.37459372607
"2024-06-02 07:00:00",5097.206057,1715.527936,2503.600958
"2024-06-02 07:15:00",5221.00794177054,1749.20639655063,2545.70579414563
"2024-06-02 07:30:00",5345.44570476956,1788.52805829264,2597.66822154791
"2024-06-02 07:45:00",5464.1018491338,1828.77658513833,2651.78807967624
"2024-06-02 08:00:00",5570.558878,1865.235641,2700.365208
"2024-06-02 08:15:00",5660.25034514211,1894.25713976101,2737.54980891613
"2024-06-02 08:30:00",5736.01400688285,1916.46599518894,2764.89353653175
"2024-06-02 08:45:00",5802.53867018217,1933.5553710224,2785.79840788148
"2024-06-02 09:00:00",5864.513142,1947.218431,2803.66644
"2024-06-02 09:15:00",5926.08499062978,1959.09893835843,2821.32797398671
"2024-06-02 09:30:00",5989.23682969902,1970.6430543266,2839.32664720011
"2024-06-02 09:45:00",6055.41003416876,1983.24753963147,2857.63442106345
"2024-06-02 10:00:00",6126.045979,1998.309155,2876.223257
"2024-06-02 10:15:00",6201.21132727627,2016.52109768026,2894.90578427765
"2024-06-02 10:30:00",6275.47389457106,2035.76231100467,2912.85730354283
"2024-06-02 10:45:00",6342.02678458031,2053.20817482674,2929.09378328659
"2024-06-02 11:00:00",6394.063101,2066.034069,2942.631192
"2024-06-02 11:15:00",6427.2192817495,2072.25544893615,2952.69530921519
"2024-06-02 11:30:00",6446.90510164176,2073.24807227972,2959.35115862859
"2024-06-02 11:45:00",6460.97366971314,2071.22777223343,2962.87357497769
"2024-06-02 12:00:00",6477.278095,2068.410382,2963.537393
"2024-06-02 12:15:00",6501.67271591324,2066.5642243095,2961.80222212721
"2024-06-02 12:30:00",6532.01678836191,2065.66758000143,2958.86677056782
"2024-06-02 12:45:00",6564.17079762963,2065.25121944265,2956.11452122451
"2024-06-02 13:00:00",6593.995229,2064.845913,2954.928957
"2024-06-02 13:15:00",6618.25862220694,2064.17123468522,2956.24424768222
"2024-06-02 13:30:00",6637.3617347856,2063.70197308954,2959.19731060015
"2024-06-02 13:45:00",6652.61337872147,2064.1017204491,2962.475749968
"2024-06-02 14:00:00",6665.322366,2066.034069,2964.76717
"2024-06-02 14:15:00",6676.78513275902,2069.762082184,2965.33402867515
"2024-06-02 14:30:00",6688.24861174568,2073.94670826539,2965.7381990316
"2024-06-02 14:45:00",6700.94735985951,2076.84836671408,2968.11640787224
"2024-06-02 15:00:00",6716.115934,2076.727477,2974.605382
"2024-06-02 15:15:00",6734.24854308513,2072.38521773502,2986.31800246091
"2024-06-02 15:30:00",6752.87800410668,2064.78580409889,3000.27176727347
"2024-06-02 15:45:00",6768.79678607489,2055.43421041332,3012.4603286993
"2024-06-02 16:00:00",6778.797358,2045.835411,3018.877339
"2024-06-02 16:15:00",6779.99482965047,2037.62549667278,3017.15388426245
"2024-06-02 16:30:00",6770.79487382761,2032.96502421403,3011.47078587452
"2024-06-02 16:45:00",6749.92580409094,2034.14566689827,3007.64629904933
"2024-06-02 17:00:00",6716.115934,2043.459098,3011.498679
"2024-06-02 17:15:00",6667.88108526612,2061.48199266761,3026.97119064554
"2024-06-02 17:30:00",6602.88711220789,2081.93103354498,3050.50713772846
"2024-06-02 17:45:00",6518.58737729572,2096.80790514986,3076.67483369715
"2024-06-02 18:00:00",6412.435243,2098.114292,3100.042592
"2024-06-02 18:15:00",6285.67042717568,2080.23655781303,3116.04528609289
"2024-06-02 18:30:00",6154.67806921583,2047.09978310606,3123.58402946165
"2024-06-02 18:45:00",6039.62966389806,2005.01372759606,3122.42649559958
"2024-06-02 19:00:00",5960.696706,1960.288151,3112.340358
"2024-06-02 19:15:00",5933.67161024992,1918.57516259589,3093.5388578579
"2024-06-02 19:30:00",5956.8304711788,1882.89626990579,3068.01750717496
"2024-06-02 19:45:00",6024.07030326828,1855.61533001279,3038.21738565454
"2024-06-02 20:00:00",6129.288121,1839.0962,3006.579573
"2024-06-02 20:15:00",6263.59623979339,1834.46346399092,2974.7025524599
"2024-06-02 20:30:00",6406.96817881898,1837.88461427079,2940.81442146353
"2024-06-02 20:45:00",6536.59275818508,1844.28787016527,2902.3006809854
"2024-06-02 21:00:00",6629.658798,1848.601451,2856.546832
"2024-06-02 21:15:00",6668.82572973277,1846.72708251855,2801.98009820877
"2024-06-02 21:30:00",6658.63543029528,1838.46051613604,2741.19459422092
"2024-06-02 21:45:00",6609.10038796016,1824.57100968552,2677.82615737261
"2024-06-02 22:00:00",6530.233091,1805.827821,2615.510625
"2024-06-02 22:15:00",6431.16844738491,1783.01880707551,2557.03830839252
"2024-06-02 22:30:00",6317.53104387489,1757.00622156003,2501.81741465278
"2024-06-02 22:45:00",6194.06788692742,1728.67091726454,2448.41062483664
"2024-06-02 23:00:00",6065.525983,1698.893747,2395.38062
"2024-06-02 23:15:00",5935.99228268072,1668.49160247629,2341.70893676802
"2024-06-02 23:30:00",5806.91351308017,1638.02553099883,2288.05253404297
"2024-06-02 23:45:00",5679.07634543953,1607.99261877196,2235.48722629645
"2024-06-03 00:00:00",5553.267451,1578.889952,2185.088828
"2024-06-03 00:15:00",5430.36341437657,1551.19195295684,2137.79500669167
"2024-06-03 00:30:00",5311.60047367944,1525.28238819465,2093.99084217533
"2024-06-03 00:45:00",5198.30478039259,1501.52236033513,2053.92326732133
"2024-06-03 01:00:00",5091.802486,1480.272972,2017.839215
"2024-06-03 01:15:00",4993.75391671923,1462.08707250884,1986.11935027781
"2024-06-03 01:30:00",4907.15609770206,1448.28449797258,1959.67926700571
"2024-06-03 01:45:00",4835.34022883387,1440.37683120004,1939.56829123075
"2024-06-03 02:00:00",4781.63751,1439.875655,1926.835749
"2024-06-03 02:15:00",4747.95252874652,1447.51109942969,1922.15339975958
"2024-06-03 02:30:00",4730.48342326231,1460.88748354002,1924.68273655183
"2024-06-03 02:45:00",4724.00171939694,1476.82767363034,1933.20768581817
"2024-06-03 03:00:00",4723.278943,1492.154536,1946.512174
"2024-06-03 03:15:00",4724.00094846656,1504.52716264742,1963.2963020745
"2024-06-03 03:30:00",4725.5109043737,1514.94954836734,1981.92486916196
"2024-06-03 03:45:00",4728.06630784398,1525.2619136536,2000.67884891843
"2024-06-03 04:00:00",4731.924656,1537.304479,2017.839215
"2024-06-03 04:15:00",4737.34171719974,1552.73032760564,2032.6111773643
"2024-06-03 04:30:00",4744.56634474291,1572.44399349061,2047.89689117534
"2024-06-03 04:45:00",4753.84566316462,1597.16287338027,2067.52274789871
"2024-06-03 05:00:00",4765.426797,1627.604364,2095.315139
"2024-06-03 05:15:00",4779.96657767198,1663.95262693004,2133.94688931204
"2024-06-03 05:30:00",4799.76066415468,1704.25888317023,2181.47655713666
"2024-06-03 05:45:00",4827.51442231005,1746.0411185753,2234.80913414296
"2024-06-03 06:00:00",4865.933218,1786.817319,2290.849612
"2024-06-03 06:15:00",4916.69322006547,1824.53192393984,2346.94563391879
"2024-06-03 06:30:00",4977.35380926337,1858.83518745348,2402.215449278
"2024-06-03 06:45:00",5044.44516932958,1889.80381724038,2456.2199589982
"2024-06-03 07:00:00",5114.497484,1917.514521,2508.520064
"2024-06-03 07:15:00",5184.65785106613,1942.02245351374,2558.54000710655
"2024-06-03 07:30:00",5254.54102454185,1963.29655789086,2605.15739875135
"2024-06-03 07:45:00",5324.37867249665,1981.28422432254,2647.11319127048
"2024-06-03 08:00:00",5394.402463,1995.932843,2683.148337
"2024-06-03 08:15:00",5464.48631907626,2007.23942592706,2712.26149117062
"2024-06-03 08:30:00",5533.07318356923,2015.39947235809,2734.48212059159
"2024-06-03 08:45:00",5598.24825427759,2020.65810336007,2750.09739496676
"2024-06-03 09:00:00",5658.096729,2023.26044,2759.394484
"2024-06-03 09:15:00",5710.9099699257,2023.53457824675,2762.90010421095
"2024-06-03 09:30:00",5755.80399680621,2022.14051367678,2762.0991593823
"2024-06-03 09:45:00",5792.10099378361,2019.82121676841,2758.7161001125
"2024-06-03 10:00:00",5819.123145,2017.319658,2754.475377
"2024-06-03 10:15:00",5836.80643631469,2015.10867608593,2750.61573034494
"2024-06-03 10:30:00",5847.54206045593,2012.5805826848,2746.43305925421
"2024-06-03 10:45:00",5854.3350118692,2008.85755769128,2740.73755253637
"2024-06-03 11:00:00",5860.190285,2003.061781,2732.339399
"2024-06-03 11:15:00",5867.20766358118,1994.51469209703,2720.50308997178
"2024-06-03 11:30:00",5873.86608849508,1983.334768834,2706.31032685087
"2024-06-03 11:45:00",5877.73928991145,1969.83974865398,2691.29711355452
"2024-06-03 12:00:00",5876.400998,1954.347369,2676.999454
"2024-06-03 12:15:00",5868.18612487624,1937.39105844784,2664.62104578355
"2024-06-03 12:30:00",5854.47431043874,1920.36701010418,2654.03636121732
"2024-06-03 12:45:00",5837.40637653188,1904.88710820843,2644.78756629243
"2024-06-03 13:00:00",5819.123145,1892.563237,2636.416827
"2024-06-03 13:15:00",5801.31453657013,1884.5022049085,2628.59183703463
"2024-06-03 13:30:00",5783.86686749995,1879.79051712429,2621.48240090483
"2024-06-03 13:45:00",5766.2155529298,1877.00960302794,2615.38385082263
"2024-06-03 14:00:00",5747.796008,1874.740892,2610.591519
"2024-06-03 14:15:00",5728.5288270776,1871.90379494942,2607.38465521856
"2024-06-03 14:30:00",5710.27532143644,1868.76964889866,2605.97817953834
"2024-06-03 14:45:00",5695.38198157706,1865.94777239857,2606.57092958894
"2024-06-03 15:00:00",5686.195298,1864.047484,2609.361743
"2024-06-03 15:15:00",5684.38248110383,1863.36963537195,2614.27689154424
"2024-06-03 15:30:00",5688.89362087928,1862.98121065606,2620.15238356682
"2024-06-03 15:45:00",5697.99952721509,1861.64072711214,2625.55166155599
"2024-06-03 16:00:00",5709.97101,1858.106702,2629.038168
"2024-06-03 16:15:00",5723.26759502268,1851.95927878154,2629.89738608884
"2024-06-03 16:30:00",5737.10367167143,1846.0651057271,2630.30296181939
"2024-06-03 16:45:00",5750.88234523447,1844.11245730911,2633.15058189024
"2024-06-03 17:00:00",5764.006721,1849.789608,2641.335933
"2024-06-03 17:15:00",5776.09138541481,1865.62615876751,2657.59865805352
"2024-06-03 17:30:00",5787.59684955998,1889.51701656054,2684.05422478064
"2024-06-03 17:45:00",5799.19510567516,1918.1984148233,2722.66205711744
"2024-06-03 18:00:00",5811.558146,1948.406587,2775.381579
"2024-06-03 18:15:00",5825.0831994587,1976.77363135156,2841.57636513457
"2024-06-03 18:30:00",5839.06844171364,1999.51510540575,2910.22659330806
"2024-06-03 18:45:00",5852.53728511176,2012.74243150706,2967.71659207751
"2024-06-03 19:00:00",5864.513142,2012.567032,3000.43069
"2024-06-03 19:15:00",5874.65370442228,1996.32280948252,2998.54810054881
"2024-06-03 19:30:00",5885.15378321046,1966.23358756648,2967.42757686213
"2024-06-03 19:45:00",5898.84246889342,1925.74567011719,2916.22275699439
"2024-06-03 20:00:00",5918.548852,1878.305361,2854.087279
"2024-06-03 20:15:00",5944.78900911783,1827.23297907774,2788.67829481082
"2024-06-03 20:30:00",5968.82696106952,1775.34490320335,2721.66701186842
"2024-06-03 20:45:00",5979.61371473645,1725.33152722729,2653.22815149181
"2024-06-03 21:00:00",5966.100277,1679.883245,2583.536435
"2024-06-03 21:15:00",5920.62072137204,1640.99047508151,2512.99768687979
"2024-06-03 21:30:00",5849.04138788646,1607.84373487012,2442.94214428919
"2024-06-03 21:45:00",5760.61168320765,1578.93356647366,2374.931147554
"2024-06-03 22:00:00",5664.581014,1552.750512,2310.526037
"2024-06-03 22:15:00",5568.63841755026,1528.13047256495,2251.01475506063
"2024-06-03 22:30:00",5474.23145363463,1505.29078531618,2196.59165259981
"2024-06-03 22:45:00",5381.24731265169,1484.79414640932,2147.17768258908
"2024-06-03 23:00:00",5289.573185,1467.203252,2102.693798
"2024-06-03 23:15:00",5199.25288645818,1452.91915593993,2063.03953825268
"2024-06-03 23:30:00",5110.95673432502,1441.69634286516,2028.02878856157
"2024-06-03 23:45:00",5025.51167127935,1433.12765510781,1997.45402058967
"2024-06-04 00:00:00",4943.74464,1426.805935,1971.107706
"2024-06-04 00:15:00",4866.42016760139,1422.34676090969,1948.75706338177
"2024-06-04 00:30:00",4794.05311894029,1419.45665534818,1930.06829902893
"2024-06-04 00:45:00",4727.09594330904,1417.86487686257,1914.68236616162
"2024-06-04 01:00:00",4666.00109,1417.300684,1902.240218
"2024-06-04 01:15:00",4611.39847598,1417.61972829629,1892.44758786087
"2024-06-04 01:30:00",4564.62788891383,1419.18323324212,1885.26932944773
"2024-06-04 01:45:00",4527.20658414074,1422.4788153169,1880.73507656072
"2024-06-04 02:00:00",4500.651817,1427.994091,1878.874463
"2024-06-04 02:15:00",4485.73207074422,1435.66980385827,1879.56011628411
"2024-06-04 02:30:00",4480.2207402794,1443.25920580833,1882.03663880515
"2024-06-04 02:45:00",4481.14244842487,1447.96867585422,1885.39162667362
"2024-06-04 03:00:00",4485.521818,1447.004593,1888.712676
"2024-06-04 03:15:00",4490.53307930874,1439.02179177062,1891.20867694018
"2024-06-04 03:30:00",4493.94889259359,1428.46892877457,1892.57369583165
"2024-06-04 03:45:00",4493.69152558164,1421.24311614124,1892.6230930573
"2024-06-04 04:00:00",4487.683246,1423.241466,1891.172229
"2024-06-04 04:15:00",4475.58396272393,1438.77143513737,1888.68827237703
"2024-06-04 04:30:00",4464.00414922125,1465.78185896839,1888.24562524323
"2024-06-04 04:45:00",4461.29192010795,1500.63191756521,1893.57049798781
"2024-06-04 05:00:00",4475.79539,1539.680791,1908.389101
"2024-06-04 05:15:00",4513.35553677992,1579.53802444551,1935.23633797356
"2024-06-04 05:30:00",4569.7847913964,1617.81462347687,1971.88188582042
"2024-06-04 05:45:00",4638.38844806468,1652.37195876979,2014.90411475708
"2024-06-04 06:00:00",4712.471801,1681.071401,2060.881395
"2024-06-04 06:15:00",4786.57263554702,1702.75237954934,2106.96990758811
"2024-06-04 06:30:00",4860.15870156814,1720.16655862414,2152.63707685007
"2024-06-04 06:45:00",4933.93024005519,1737.04366113687,2197.928137937
"2024-06-04 07:00:00",5008.587492,1757.11341,2242.888326
"2024-06-04 07:15:00",5084.53552675076,1782.87618927902,2287.48056359589
"2024-06-04 07:30:00",5160.99872708105,1811.91502765158,2331.33852290429
"2024-06-04 07:45:00",5236.90630412081,1840.58361494835,2374.01356351055
"2024-06-04 08:00:00",5311.187469,1865.235641,2415.057045
"2024-06-04 08:15:00",5382.65208362184,1883.1380065377,2453.86784279397
"2024-06-04 08:30:00",5449.63261298268,1895.21045589455,2489.23489565776
"2024-06-04 08:45:00",5510.34217285219,1903.28594430412,2519.79465819267
"2024-06-04 09:00:00",5562.993879,1909.197427,2544.183585
"2024-06-04 09:15:00",5606.57341573066,1914.4707580233,2561.67273411887
"2024-06-04 09:30:00",5643.15674148823,1919.40338664523,2574.07157733967
"2024-06-04 09:45:00",5675.59238325169,1923.98566094455,2583.82418989064
"2024-06-04 10:00:00",5706.728868,1928.207929,2593.374647
"2024-06-04 10:15:00",5738.53768159617,1931.93017410348,2604.47203715244
"2024-06-04 10:30:00",5769.48214543939,1934.49092039952,2616.08550185855
"2024-06-04 10:45:00",5797.14853981292,1935.0983272458,2626.48919588538
"2024-06-04 11:00:00",5819.123145,1932.960554,2633.957274
"2024-06-04 11:15:00",5833.93790430655,1927.85441117216,2637.27593744324
"2024-06-04 11:30:00",5843.9074131292,1921.8313138817,2637.27957335113
"2024-06-04 11:45:00",5852.29192988725,1917.51132840039,2635.31461533345
"2024-06-04 12:00:00",5862.351713,1917.514521,2632.727497
"2024-06-04 12:15:00",5876.51840752139,1923.449179661,2630.5682920902
"2024-06-04 12:30:00",5893.90920504382,1932.87647919868,2628.70163486194
"2024-06-04 12:45:00",5912.81268379435,1942.34581613702,2626.69579970271
"2024-06-04 13:00:00",5931.517422,1948.406587,2624.119061
"2024-06-04 13:15:00",5948.82331079541,1948.71033757445,2620.77113518031
"2024-06-04 13:30:00",5965.57549294552,1945.31721069858,2617.3775068261
"2024-06-04 13:45:00",5983.13042412287,1941.38949847341,2614.89510255885
"2024-06-04 14:00:00",6002.84456,1940.089493,2614.280849
"2024-06-04 14:15:00",6025.68513976574,1943.6146751818,2616.26578490731
"2024-06-04 14:30:00",6051.06253667411,1950.303281132,2620.67739758364
"2024-06-04 14:45:00",6077.99790749543,1957.5287357662,2627.11728646815
"2024-06-04 15:00:00",6105.512409,1962.664464,2635.187051
"2024-06-04 15:15:00",6132.64269529788,1963.8545373702,2644.52629648734
"2024-06-04 15:30:00",6158.48740985803,1962.32561389841,2654.92665171434
"2024-06-04 15:45:00",6182.16069348917,1960.07499822741,2666.21775133417
"2024-06-04 16:00:00",6202.776687,1959.099995,2678.22923
"2024-06-04 16:15:00",6219.28705969899,1961.13662788426,2690.59557317458
"2024-06-04 16:30:00",6229.99359489375,1966.87579664937,2702.170669559
"2024-06-04 16:45:00",6233.03560439163,1976.74712008979,2711.61325866392
"2024-06-04 17:00:00",6226.5524,1991.180217,2717.58208
"2024-06-04 17:15:00",6209.95935620302,2010.35936506152,2720.38158109557
"2024-06-04 17:30:00",6187.77609819197,2033.48747750413,2726.89904154965
"2024-06-04 17:45:00",6165.79831383494,2059.52212644467,2745.6674489789
"2024-06-04 18:00:00",6149.821691,2087.420884,2785.219791
"2024-06-04 18:15:00",6144.53329659831,2115.2304342603,2849.62289825563
"2024-06-04 18:30:00",6150.18571371336,2137.35390920913,2925.07897349242
"2024-06-04 18:45:00",6165.92290447173,2147.2835528034,2993.324062483
"2024-06-04 19:00:00",6190.888831,2138.511609,3036.094211
"2024-06-04 19:15:00",6222.04985015375,2106.72980508478,3039.8344446163
"2024-06-04 19:30:00",6247.66189770459,2056.42780165935,3009.82570810569
"2024-06-04 19:45:00",6253.80330415314,1994.29474265424,2956.05792604225
"2024-06-04 20:00:00",6226.5524,1927.019772,2888.521023
"2024-06-04 20:15:00",6156.57184836481,1860.49679682245,2815.76703056044
"2024-06-04 20:30:00",6052.86164284326,1797.43877702848,2740.59640833481
"2024-06-04 20:45:00",5929.00610965009,1739.76343572027,2664.37172294177
"2024-06-04 21:00:00",5798.589575,1689.388496,2588.455541
"2024-06-04 21:15:00",5672.9846076214,1647.59799470356,2514.21539731381
"2024-06-04 21:30:00",5554.71674629736,1613.14122360173,2443.03869943007
"2024-06-04 21:45:00",5444.09977232464,1584.13378819904,2376.3178230813
"2024-06-04 22:00:00",5341.447467,1558.691294,2315.445144
"2024-06-04 22:15:00",5246.74327355586,1535.1961127227,2261.32874751244
"2024-06-04 22:30:00",5158.6492829673,1513.09768093959,2212.9395573199
"2024-06-04 22:45:00",5075.4972481451,1492.11220143668,2168.76420671741
"2024-06-04 23:00:00",4995.618922,1471.955877,2127.289329
"2024-06-04 23:15:00",4917.87343081143,1452.44991523376,2087.37731499581
"2024-06-04 23:30:00",4843.22939433343,1433.83554301492,2049.39358566534
