,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
26,0.000999258,0.008252318,0.740213542,0.660441168,0,0.072547224,0.003111027,0,0,1.19E-08,0.005183282,6.963664687,2.634293669,2.198292393,17.0902226,0.254663781,0.803022999
27,0.001873046,0.015468444,0.85960925,0.778388323,0,0.085143073,0.005831422,0,0,2.22E-08,0.009715731,6.955824224,3.142289601,2.199618815,17.64997116,0.266241556,0.94152335
28,0.001810311,0.014950349,0.955086331,0.877295755,0,0.130102373,0.005636106,0,0,2.15E-08,0.009390315,7.593551225,3.774067725,2.223973367,18.19068374,0.258933035,1.053422569
29,8.67E-19,0,1.001355601,0.932974549,0,0.219818044,1.73E-18,0,1.06E-22,0,0,9.113639905,4.485404096,2.258972806,18.45728044,0.237761387,1.156076088
30,0,0,0.983486863,0.928892904,1.73E-08,0.361768909,0,3.21E-08,7.54E-07,0,0,11.61963269,5.234417721,2.290194598,18.30256953,0.207497215,1.257823656
31,0,0,0.927985851,0.879147491,3.25E-08,0.543777415,0,6.02E-08,1.41E-06,0,0,14.68206487,5.988599413,2.295059054,18.010912,0.171900833,1.330942268
32,0,0,0.871717281,0.805492098,3.14E-08,0.748751915,0,5.82E-08,1.37E-06,0,0,17.73821993,6.717782935,2.248947192,17.97455698,0.134479986,1.338693233
33,0.005148582,0.122530918,0.851545869,0.729680509,0,0.95960076,0.011579613,0,4.24E-22,0,0.007851875,20.22538136,7.391802053,2.127240031,18.58575365,0.098742416,1.244337861
34,0.025280056,0.360779011,0.892170593,0.668818521,0,1.167082307,0.068988121,0,0,1.65E-07,0.092431435,21.77345407,8.004482609,1.916987696,20.07879191,0.067605422,1.035103267
35,0.053915521,0.681156508,0.969627462,0.621419953,0,1.393354931,0.14462788,0,0,3.09E-07,0.20103842,22.78282851,8.645618756,1.651916733,22.05612477,0.041624509,0.794079794
36,0.088079318,1.040984423,1.047786746,0.581350636,0,1.66842701,0.222658751,0,0,2.99E-07,0.305224272,23.84651656,9.428996726,1.377422793,23.96224601,0.020764736,0.628323592
37,0.124795788,1.397583768,1.090518715,0.542476398,2.65E-23,2.022306923,0.287240599,0,0,0,0.376540429,25.5575301,10.46840275,1.138901526,25.24164939,0.004991164,0.644890812
38,0.16054966,1.712663074,1.072426119,0.501544185,2.42E-07,2.461819902,0.326006998,4.48E-07,1.05E-05,0,0.395082679,28.24774382,11.805534,0.972692829,25.48463989,0,0.923002812
39,0.18966721,1.965480945,1.011041638,0.466825416,4.53E-07,2.901058597,0.340486358,8.39E-07,1.97E-05,0,0.37512419,31.20448373,13.19373147,0.87891357,24.86476727,0,1.430541782
40,0.205935101,2.139683503,0.93463043,0.449472626,4.38E-07,3.230932511,0.335680803,8.11E-07,1.90E-05,0,0.33948248,33.45393864,14.31424708,0.84862486,23.70139246,0,2.107555123
41,0.203139996,2.218916869,0.871457654,0.460638351,1.06E-22,3.342351147,0.316592454,0,6.78E-21,0,0.310975063,34.02229739,14.84833277,0.872887813,22.31387642,0,2.894090233
42,0.177790978,2.191711456,0.844910003,0.507657517,0,3.164263303,0.287708996,0,0,2.30E-06,0.305750338,32.2753748,14.57957321,0.944940239,20.97617123,0.015690269,3.721410109
43,0.137286809,2.066134845,0.858860295,0.582594618,0,2.777774952,0.251460366,0,0,4.31E-06,0.313280242,28.93748963,13.70088414,1.066726741,19.78059349,0.033914115,4.485640133
44,0.091748671,1.855138911,0.912302884,0.673696535,0,2.302031364,0.209762059,0,0,4.16E-06,0.316367591,25.07258663,12.50751403,1.242368622,18.77405094,0.049316141,5.074121288
45,0.051297748,1.571675526,1.004232121,0.769210152,4.24E-22,1.856177807,0.164529575,0,0,0,0.297815206,21.74461056,11.29471136,1.475987183,18.00345131,0.05654095,5.374194552
46,0.023832647,1.235164128,1.135624684,0.860659323,3.37E-06,1.534692885,0.118112538,6.24E-06,0.000146288,0,0.246355933,19.77289513,10.29961046,1.762803054,17.50137211,0.051990637,5.313186048
47,0.008361682,0.89089441,1.315386558,0.952675779,6.31E-06,1.333388552,0.074597082,1.17E-05,0.000274208,0,0.174442737,18.9983299,9.526889092,2.062434172,17.24307002,0.03909726,4.978362456
48,0.00167059,0.59062363,1.554406053,1.053168222,6.10E-06,1.223410096,0.038503467,1.13E-05,0.000265023,0,0.100458612,19.01719339,8.923110856,2.325597801,17.1894715,0.023050371,4.496975596
49,0.00054511,0.386109047,1.863571482,1.170045353,0,1.175902807,0.014351953,0,0,0,0.04278655,19.42576413,8.434839358,2.503011205,17.30150299,0.009039521,3.996277291
50,0.002191966,0.312273235,2.251966136,1.310956952,0,1.165008849,0.005089541,0,0,3.20E-05,0.015010713,19.89271899,8.014208295,2.559081344,17.53027392,0.00104883,3.584832259
51,0.005501818,0.336700039,2.721453233,1.482517113,0,1.176857887,0.007370195,0,0,6.00E-05,0.011519942,20.37632818,7.635631738,2.512973958,17.78762556,0,3.296456815
52,0.009786311,0.410138621,3.272090974,1.691081011,0,1.200576458,0.016274619,0,0,5.80E-05,0.021904242,20.90726029,7.279093851,2.397544482,17.97558214,0,3.14628017
53,0.01435709,0.483338142,3.903937557,1.943003817,0,1.225291103,0.026883516,2.71E-20,4.34E-19,2.71E-20,0.035753621,21.51618388,6.924578798,2.245648351,17.99616789,0,3.149431537
54,0.018576229,0.516747608,4.604837879,2.2386405,4.69E-05,1.240064647,0.035140273,0.0001005,0.002274613,0,0.044676426,22.18542036,6.554013607,2.085669955,17.7860539,0.000859246,3.304338088
55,0.022007515,0.509615403,5.313783619,2.554345211,8.79E-05,1.233705059,0.040439009,0.000272039,0.005715896,0,0.04835435,22.70390255,6.157096778,1.928109511,17.4204987,0.000996181,3.542618838
56,0.024265165,0.470889756,5.957553153,2.860471896,8.49E-05,1.194956597,0.043036524,0.000526076,0.010092586,0,0.048487426,22.81221608,5.725469675,1.778996188,17.00940767,0.000635026,3.779190762
57,0.024963396,0.409518896,6.462924856,3.127374501,2.71E-20,1.112563518,0.04318962,0.000874069,0.015173423,0.000166739,0.046775688,22.2509466,5.250773661,1.644359157,16.66268621,8.67E-19,3.928970837
58,0.02386117,0.334828577,6.777938499,3.332242587,0,0.982040339,0.041241434,0.001554812,0.020797828,0.001049454,0.044613566,20.88829902,4.745390203,1.529245743,16.45599312,0,3.958900836
59,0.021296432,0.257654665,6.935679435,3.479608169,0,0.825982621,0.037880448,0.003716444,0.027087962,0.003621228,0.042173083,19.10295525,4.304661173,1.434775878,16.3280009,0,4.044021727
60,0.017751873,0.189210553,6.990494413,3.580838877,0,0.673756183,0.033881481,0.008734441,0.03423667,0.00920261,0.039320661,17.40121647,4.044668544,1.361087647,16.18313546,0,4.411399279
61,0.013710183,0.140709633,6.99673018,3.647302342,0.000118937,0.554726845,0.030019351,0.01798428,0.042436797,0.019114151,0.035922721,16.28938384,4.081494289,1.308319137,15.92582273,0,5.288099258
62,0.009623756,0.119606193,6.999282212,3.68938529,0.00092487,0.491871201,0.026838518,0.032076695,0.051574714,0.033820069,0.031944197,16.13241711,4.487271047,1.278583567,15.50950458,0.001829816,6.862608033
63,0.005823781,0.118318109,7.005240887,3.713550827,0.001943102,0.482608925,0.023962003,0.048563455,0.0603109,0.05035925,0.027744062,16.72991037,5.158334116,1.281894695,15.08368673,0.00338576,9.169094381
64,0.002611154,0.125504152,7.012245309,3.725281156,0.002893433,0.517970466,0.020782468,0.064231586,0.06699936,0.064914244,0.023779804,17.74011628,5.947069463,1.330241413,14.84689084,0.003248824,12.20314768
65,0.000286766,0.129823094,7.01793458,3.730058477,0.003495669,0.58898627,0.016692575,0.075868118,0.0699941,0.073667605,0.020508906,18.8212875,6.705863051,1.435612614,14.9976386,8.67E-19,15.9603573
66,0,0.122758059,7.020535499,3.732510114,0.003547169,0.685050102,0.011411818,0.080925665,0.068106206,0.073857265,0.018297342,19.69404013,7.307956469,1.603828096,15.67085882,0,20.31681283
67,0,0.107089586,7.020625632,3.733843858,0.003155521,0.789008989,0.005967028,0.079519198,0.061975093,0.066942685,0.017145018,20.32844406,7.710013796,1.816031285,16.74710884,0,24.67060462
68,0,0.088422567,7.01937024,3.734412624,0.002505873,0.882073278,0.001711868,0.072429277,0.052697257,0.055438706,0.016960328,20.75693263,7.889554737,2.047196514,18.04335314,0,28.30032324
69,0,0.072361893,7.01793458,3.734569324,0.001783371,0.945453312,0,0.06043646,0.041369195,0.041860168,0.017651667,21.01193917,7.824098995,2.272298116,19.3765562,0.012619202,30.48455925
70,0.001041873,0.063233124,7.017237666,3.734611177,0.001143976,0.966289101,0.001696858,0.044656938,0.029126705,0.028454769,0.01904799,21.12443213,7.513596517,2.4730084,20.59202167,0.050426955,30.74514312
71,0.002167045,0.060244496,7.017213515,3.734612627,0.000626919,0.955439306,0.005714954,0.02754943,0.0172628,0.016401625,0.020660509,21.11952047,7.047718228,2.657791587,21.64840973,0.097169494,29.57686499
72,0.003274662,0.061324914,7.017549897,3.734592426,0.000242245,0.929692253,0.010478573,0.011908285,0.007109793,0.006612711,0.021920999,21.02084827,6.538565299,2.841809873,22.53271973,0.140070954,27.7177549
73,0.004263867,0.064403282,7.01793458,3.734569324,0,0.905836268,0.014411996,0.000527853,0,0,0.022261233,20.8520596,6.098238899,3.040225456,23.23195103,0.166355469,25.90584291
74,0.005081215,0.067675535,7.018121318,3.73455811,0,0.895770258,0.01636901,0,0,0,0.021383034,20.60197261,5.80535442,3.260413816,23.7521947,0.167436647,24.67936621
75,0.005862902,0.07040572,7.018127789,3.734557721,0,0.891835452,0.01692142,0,0,0,0.02006842,20.12010173,5.604584142,3.478603563,24.17590876,0.151485985,23.77739063
76,0.006792534,0.072124915,7.018037656,3.734563134,0,0.881483664,0.01707053,0,0,0,0.019369455,19.22113542,5.40711457,3.663236588,24.60464295,0.130864456,22.73918915
77,0.008053718,0.072364198,7.01793458,3.734569324,1.08E-19,0.852166703,0.017817649,6.51E-19,3.47E-18,0,0.020338204,17.71976218,5.124132205,3.782754785,25.13994704,0.117933031,21.10403474
78,0.009744867,0.070627891,7.017884544,3.734572329,8.48E-06,0.79482327,0.019874228,0.001311734,0.001066238,0.000775047,0.023640406,15.5208901,4.69248123,3.815814923,25.86108904,0.121662936,18.58096231
79,0.011623625,0.066313306,7.01788281,3.734572433,0,0.714339613,0.022792299,0.001366722,0.001377116,0.000801906,0.028396486,12.89030567,4.151636531,3.78193329,26.75821018,0.137466413,15.55805447
80,0.013362445,0.058790996,7.017906961,3.734570983,0,0.619088868,0.025834039,0.000738349,0.001212208,0.000427812,0.033340541,10.18401499,3.566730674,3.710841052,27.79916992,0.157365958,12.59315576
81,0.014633778,0.047431517,7.01793458,3.734569324,0,0.517444171,0.028261624,0,0.000851086,8.67E-19,0.03720667,7.758024148,3.002896224,3.632269374,28.95182776,0.173384069,10.24411072
82,0.015206079,0.033564229,7.017947988,3.734568519,7.06E-05,0.417199279,0.029575417,0,0.000525887,0,0.039090238,5.893176072,2.515917751,3.567666146,30.17769641,0.182691582,8.917930951
83,0.015231829,0.026353703,7.017948452,3.734568491,0.000166539,0.323830431,0.030228518,0,0.000279002,0,0.039531678,4.569660933,2.124187848,3.505346143,31.41290153,0.203052699,8.418296375
84,0.014959511,0.036923316,7.017941981,3.73456888,0.000251769,0.242234487,0.030912214,0,0.000105388,0,0.039432689,3.692505723,1.836751111,3.425340863,32.587222,0.257379964,8.398053979
85,0.014637609,0.076396443,7.01793458,3.734569324,0.000290372,0.177308308,0.03231779,0,1.08E-19,0,0.039694974,3.166737433,1.66265214,3.307681805,33.63043671,0.36858592,8.510050747
86,0.014462836,0.148074604,7.017930988,3.73456954,0.000257968,0.132117244,0.034801694,0.000261166,0,5.56E-05,0.040850604,2.904243384,1.599460522,3.139351298,34.48704803,0.552158338,8.473395563
87,0.014424824,0.2239719,7.017930863,3.734569548,0.000176459,0.102400611,0.037381015,0.000470775,0,5.76E-05,0.041953139,2.844352211,1.598845809,2.935135,35.16045229,0.793885893,8.272244879
88,0.014461432,0.268280577,7.017932597,3.734569443,7.93E-05,0.082066214,0.038738006,0.000600778,0,3.07E-05,0.041686509,2.933252877,1.601002543,2.716769399,35.66876934,1.072132488,7.957017043
89,0.014510522,0.245192879,7.01793458,3.734569324,0,0.065021861,0.037554917,0.000623127,0,0,0.038734648,3.117134346,1.546125268,2.505990983,36.030119,1.365262026,7.578130403
90,0.014472472,0.141575699,7.017935544,3.734569266,0,0.047182706,0.033303741,0.000524226,1.20E-05,0,0.03325744,3.356035161,1.399693278,2.32070351,36.26581166,1.656256715,7.196511505
91,0.014097735,0.03499452,7.017935579,3.734569263,0,0.032493299,0.028615432,0.000348292,1.24E-05,0,0.031318596,3.665392189,1.228324883,2.163479808,36.40991988,1.946571979,6.915119687
92,0.01309928,0.025689472,7.017935114,3.734569291,0,0.026905542,0.026910684,0.000153994,6.61E-06,0,0.040457778,4.074491876,1.123923143,2.033059973,36.49970678,2.242281549,6.847422488
93,0.011190079,0.213900686,7.01793458,3.734569324,0,0.036371334,0.031610193,0,0,0,0.068214651,4.612620669,1.17839112,1.928184103,36.57243547,2.549459156,7.106887444
94,0.008297067,0.654026493,7.017934317,3.734569342,9.73E-06,0.064709631,0.044964027,0,0,4.00E-06,0.11803413,5.304348891,1.457056677,1.848887638,36.65722121,2.868780775,7.808612646
95,0.005203035,1.217098034,7.017934303,3.734569344,1.01E-05,0.107207621,0.064539749,0,0,4.13E-06,0.176982135,6.155382369,1.918946893,1.800387394,36.75058783,3.179331358,9.074218388
96,0.002904743,1.728304652,7.017934428,3.734569337,5.37E-06,0.157019545,0.086734297,0,0,2.21E-06,0.228029835,7.166710806,2.496513646,1.789195532,36.84091126,3.454798105,11.02695552
97,0.002398946,2.01283569,7.01793458,3.734569324,1.36E-20,0.207299647,0.10794461,0,0,0,0.254148401,8.339323904,3.122208819,1.821824212,36.91656747,3.668868212,13.79007488
98,0.004566742,1.952782297,7.01793467,3.734569311,0,0.258903511,0.124870537,1.88E-05,8.60E-07,0,0.24362178,9.735983443,3.750894463,1.910254279,36.96911069,3.807187424,17.37352929
99,0.009826579,1.65784284,7.017934691,3.734569304,0,0.34349208,0.13542358,1.94E-05,8.90E-07,0,0.20598502,11.66653951,4.427073325,2.088341315,37.0028082,3.903235675,21.33407948
100,0.018481246,1.294617496,7.017934656,3.734569306,0,0.500427638,0.137818153,1.04E-05,4.75E-07,0,0.156085947,14.50261428,5.217658325,2.395409584,37.02510558,4.002451443,25.11518814
101,0.030833531,1.029706437,7.01793458,3.734569324,0,0.76907247,0.130268672,0,0,1.69E-21,0.108772386,18.6158299,6.189562381,2.870783354,37.04344838,4.150273209,28.16031795
102,0.046460923,0.988632655,7.017934484,3.734569357,6.98E-07,1.16918596,0.112255883,0,0,2.87E-07,0.075748298,24.14179269,7.397159776,3.53066253,37.06355264,4.369246923,30.02389061
103,0.062039706,1.132610407,7.017934415,3.734569384,7.23E-07,1.642115892,0.088325858,0,0,2.97E-07,0.05614218,30.27204549,8.844670245,4.298749584,37.08421635,4.590348423,30.70416381
104,0.073520868,1.381776765,7.017934429,3.734569382,3.85E-07,2.109607149,0.064291002,0,0,1.58E-07,0.045938668,35.96211527,10.52377489,5.075622628,37.10250795,4.72166102,30.31035424
105,0.076855394,1.656268802,7.01793458,3.734569324,0,2.493404615,0.045963721,0,0,0,0.041122395,40.16752904,12.4261548,5.761859772,37.11549588,4.671268023,28.95167857
106,0.069466836,1.886654172,7.017934876,3.734569206,0,2.733760019,0.037401587,1.35E-06,6.17E-08,0,0.038241156,42.12325617,14.48696578,6.285469056,37.12116648,4.375304659,26.7958686
107,0.054669006,2.045222848,7.01793513,3.734569103,0,2.844952469,0.035642854,1.39E-06,6.39E-08,0,0.0360954,42.18203577,16.41526248,6.684178226,37.12117753,3.882113827,24.24471647
108,0.037248283,2.114695385,7.017935109,3.734569111,0,2.85976792,0.035970941,7.44E-07,3.41E-08,0,0.034048735,40.97604932,17.86357423,7.023144955,37.11810473,3.268090343,21.75852942
109,0.021991046,2.077792336,7.01793458,3.734569324,0,2.810992326,0.033669269,0,0,0,0.031464772,39.13747834,18.48443039,7.367526914,37.11452374,2.609629023,19.79761468
110,0.012920225,1.932305151,7.017933495,3.734569763,5.01E-08,2.726812035,0.026077074,0,0,2.06E-08,0.028269696,37.22680671,18.06240213,7.774953643,37.1124808,1.976186259,18.75507484
111,0.01100495,1.736308863,7.017932548,3.734570147,5.19E-08,2.617014983,0.018756845,0,0,2.13E-08,0.026639994,35.51772789,16.91022795,8.272942139,37.11190435,1.409464737,18.75519379
112,0.016450907,1.562949403,7.017932616,3.734570119,2.77E-08,2.4867895,0.019326889,0,0,1.14E-08,0.029314731,34.21223775,15.47268819,8.881481263,37.11219338,0.944228722,19.85505078
113,0.029463776,1.485372698,7.01793458,3.734569324,5.29E-23,2.341323917,0.035405507,0,1.32E-23,0,0.039032972,33.51233212,14.19456319,9.620559878,37.1127469,0.615242476,22.11172505
114,0.05021025,1.552415477,7.017938625,3.734567686,0,2.193933222,0.07147541,9.67E-08,4.43E-09,0,0.057109939,33.60880975,13.43307127,10.48555658,37.11311621,0.441645879,25.39733136
115,0.078701045,1.715677666,7.017942162,3.734566253,0,2.090439036,0.119476918,1.00E-07,4.59E-09,0,0.079165495,34.64768091,13.19518264,11.37340887,37.11346174,0.380081277,28.84412651
116,0.114907889,1.90244999,7.017941908,3.734566356,0,2.084789638,0.168214757,5.34E-08,2.45E-09,0,0.09939566,36.76375876,13.40030549,12.156444,37.11409626,0.371566632,31.39940279
117,0.158802506,2.040023174,7.01793458,3.734569324,0,2.230933308,0.206493652,0,3.31E-24,0,0.111996457,40.09185647,13.96784802,12.7069892,37.11533251,0.357119907,32.01045251
118,0.208164579,2.070155401,7.017919486,3.734575439,3.60E-09,2.551456242,0.225385417,0,0,1.48E-09,0.112721253,44.517735,14.76549656,12.92238231,37.11734698,0.294841025,30.33681526
119,0.252005611,1.992474679,7.017906287,3.734580786,3.72E-09,2.943496313,0.225030215,0,0,1.53E-09,0.103552807,48.93094665,15.45405003,12.80000355,37.11977125,0.211157749,28.88701965
120,0.277145062,1.821076473,7.017907234,3.734580402,1.99E-09,3.272829311,0.207835302,0,0,8.16E-10,0.088031224,51.97199153,15.64258548,12.36224373,37.12210062,0.149579806,30.88184156
121,0.270402392,1.570056251,7.01793458,3.734569324,0,3.405231027,0.17620793,0,1.65E-24,0,0.069696609,52.28136974,14.94017997,11.63149367,37.1238304,0.153616918,39.5420569
122,0.224208834,1.258270349,7.017990913,3.734546503,0,3.249531758,0.133527789,6.94E-09,3.18E-10,0,0.051741581,49.03822029,13.12672599,10.68310851,37.1245992,0.24984914,56.48794387
123,0.153442717,0.923618594,7.018040173,3.734526547,0,2.886779828,0.087064314,7.19E-09,3.29E-10,0,0.035968812,43.57623779,10.66537779,9.80430065,37.12461877,0.39713784,76.93779001
124,0.078594144,0.608761685,7.018036636,3.734527979,0,2.441078071,0.045059378,3.83E-09,1.76E-10,0,0.023833489,37.76775572,8.19010505,9.335246836,37.12424415,0.537414713,94.50938516
125,0.020153216,0.356360321,7.01793458,3.734569324,8.27E-25,2.036529316,0.015754853,0,0,0,0.016790797,33.48510758,6.334877445,9.616123802,37.1238304,0.612611456,102.8205192
126,0,0.197566042,7.017724342,3.734654495,2.58E-10,1.76889308,0.004849207,0,0,1.06E-10,0.015698716,32.10745855,5.56029903,10.85269209,37.12365357,0.581611044,97.51907061
127,0,0.117493757,7.017540503,3.734728972,2.67E-10,1.620555611,0.007867297,0,0,1.10E-10,0.0190264,33.04130053,5.633511359,12.71304744,37.12367383,0.471101562,82.37327236
128,0.002933089,0.089749218,7.017553702,3.734723625,1.43E-10,1.545559841,0.017790576,0,0,5.86E-11,0.024645798,35.19995711,6.148290361,14.73086941,37.12377238,0.324722373,63.18144606
129,0.015985362,0.087938177,7.01793458,3.734569324,0,1.497948703,0.027600499,0,0,0,0.030428858,37.49675187,6.698411965,16.43983756,37.1238304,0.186112839,45.74191331
130,0.021289741,0.089760451,7.018719199,3.734251461,0,1.440724465,0.031756675,4.99E-10,2.29E-11,0,0.034548562,39.05637192,6.959810274,17.49735997,37.12369237,0.089824472,34.62313713
131,0.01955953,0.089292115,7.019405298,3.73397351,0,1.37272675,0.03063134,5.16E-10,2.36E-11,0,0.036382034,39.84895844,6.937052095,18.05575882,37.12305587,0.034057379,29.47414608
132,0.014007976,0.084703314,7.019356038,3.733993466,0,1.301754515,0.026074887,2.75E-10,1.26E-11,0,0.03560743,40.05601613,6.716862408,18.39108486,37.12158179,0.007923817,28.71411014
133,0.007848322,0.07416419,7.01793458,3.734569324,0,1.23560672,0.019937707,0,0,5.17E-26,0.031902908,39.8590497,6.385966195,18.7793888,37.11893099,0.000536043,30.76219928
134,0.00364704,0.056861925,7.015006344,3.735607809,1.86E-11,1.179757283,0.013824614,0,0,7.62E-12,0.025280028,39.40321811,6.017445192,19.48090047,37.11498228,0.003678151,34.10464112
135,0.001383498,0.036051867,7.012445787,3.735610571,1.92E-11,1.13037996,0.008358107,0,0,7.89E-12,0.017083968,38.68829742,5.629808159,20.69256611,37.11048616,0.019821593,37.49589387
136,0.000390287,0.016006403,7.012629627,3.732727991,1.02E-11,1.081323469,0.003915103,0,0,4.21E-12,0.008993305,37.67771796,5.227920612,22.59551106,37.10641106,0.054109662,39.75747336
137,5.20E-18,0.000997921,7.01793458,3.725110449,0,1.026436527,0.000872524,0,6.46E-27,0,0.002686621,36.33491005,4.816648066,25.37086069,37.10372542,0.111685647,39.71089545
138,0,0,7.028182863,3.71084423,0,0.962056562,0,3.58E-11,1.64E-12,0,0,34.67754857,4.403225461,29.15916867,37.10313462,0.23331731,36.64336862
139,0,0,7.032978687,3.68775924,0,0.894475855,0,3.70E-11,1.70E-12,0,0,32.94028652,4.004365438,33.93870205,37.10429187,0.602270291,31.70487183
140,0,0,7.019371761,3.653621288,0,0.832475401,0,1.98E-11,9.06E-13,0,0,31.41202146,3.639150061,39.64715624,37.10658734,1.437434703,26.51107671
141,0.000690341,6.51E-19,6.974411797,3.606196183,0,0.784836194,7.59E-19,5.17E-26,0,0,0,30.38165093,3.326661396,46.22222662,37.10941118,2.957700656,22.67765484
142,0.002336701,0.001693948,6.886435767,3.541619814,1.33E-12,0.757971082,5.74E-06,0,0,5.47E-13,0.000478425,30.06140281,3.081372542,53.42219679,37.11224122,5.292078145,21.4153942
143,0.00453578,0.001752651,6.7489297,3.449508377,1.38E-12,0.748820325,0,0,0,5.66E-13,0.000505542,30.35682621,2.899320742,60.2877031,37.11490592,8.210056692,22.31554812
144,0.006985514,0.000935028,6.556666884,3.317848146,7.35E-13,0.75195604,0,0,0,3.02E-13,0.000279888,31.09680058,2.771934273,65.67997011,37.11732143,11.3912457,24.56448631
145,0.009383834,0,6.304420612,3.134625398,0,0.761950341,0.000267831,1.29E-26,0,0,4.34E-19,32.11020538,2.690641414,68.46022239,37.11940388,14.51525459,27.34857845
146,0.011520292,0,5.992637062,2.894492782,0,0.775033483,0.001563789,2.57E-12,1.18E-13,0,0,33.23568731,2.648970853,68.05785278,37.12108666,17.33888648,29.91514227
