,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
40,0.833183418,4.202514649,2.088089195,0.953014778,0.145012373,1.910848446,1.326727739,2.263325436,2.072664268,2.118304441,1.503583516,16.24354719,5.589481277,44.525865,15.61953839,16.85855262,18.02023599
41,0.826032154,4.194340261,2.079757076,0.949794028,0.144326813,1.89358188,1.317428719,2.253448716,2.063832068,2.10824921,1.497197477,16.11211852,5.536243199,44.60504421,15.6539829,16.83363272,17.91693598
42,0.818525496,4.186298704,2.069762125,0.945630519,0.143713209,1.874854961,1.307720036,2.245010094,2.056526235,2.099325963,1.490913585,15.97800169,5.481126093,44.68394324,15.67560535,16.8022102,17.83047594
43,0.810820677,4.177206561,2.05871272,0.940824404,0.1431219,1.854366112,1.297725773,2.237100513,2.049873277,2.090749493,1.484591926,15.8381923,5.422474281,44.77100414,15.68538455,16.7749483,17.76186667
44,0.803137572,4.165793679,2.047384371,0.935769786,0.142498411,1.831999829,1.287646491,2.22866854,2.042866707,2.081641749,1.478118767,15.69060551,5.359002674,44.87566728,15.68480915,16.76407826,17.71312885
45,0.795696055,4.150789904,2.036552589,0.930860769,0.141788269,1.807640603,1.277682752,2.218662739,2.034500037,2.07112468,1.471380377,15.53315652,5.289426181,45.00737301,15.67536782,16.78183135,17.68628315
46,0.788745461,4.131244626,2.027002544,0.926501563,0.140947887,1.781412327,1.268098823,2.206247374,2.023963833,2.058506897,1.464356873,15.36538209,5.213131088,45.17426805,15.65857277,16.83865949,17.68458319
47,0.78265296,4.107485397,2.01955805,0.923136815,0.139977238,1.754396485,1.259413781,2.191449506,2.011236881,2.043843661,1.457403766,15.19330537,5.13218917,45.37932467,15.6360305,16.93789734,17.71621443
48,0.777815182,4.080159316,2.015052584,0.921221279,0.138887178,1.727913957,1.252210408,2.174511894,1.996495018,2.027376896,1.450970418,15.02457111,5.049343578,45.62422151,15.60937105,17.08110022,17.79059531
49,0.774628758,4.049913478,2.01431962,0.921209709,0.137688568,1.703285624,1.247071486,2.155677297,1.979914084,2.009348527,1.445506189,14.86682408,4.967337462,45.91063722,15.58022446,17.26982346,17.91714422
50,0.77339759,4.017323761,2.01798743,0.923446991,0.136392371,1.681589056,1.244447755,2.135178451,1.961670428,1.989986386,1.441365846,14.7263334,4.888485288,46.23869516,15.5499779,17.50466045,18.10303073
51,0.774054668,3.98268117,2.025863474,0.927838537,0.135009976,1.662928564,1.244261783,2.113207991,1.941942449,1.969461957,1.438525773,14.6038657,4.813386785,46.6022976,15.51904697,17.78235689,18.34642889
52,0.776440256,3.946205491,2.037550006,0.934179891,0.133552874,1.647165148,1.2463041,2.089948529,1.920909053,1.947932631,1.436867762,14.49881199,4.742213002,46.99379151,15.48760438,18.09869654,18.64326388
53,0.780394614,3.908116511,2.052649282,0.942266597,0.132032559,1.634159808,1.250365234,2.065582676,1.898749152,1.9255558,1.436273602,14.41056327,4.675134983,47.40552387,15.45582284,18.44946316,18.9894609
54,0.785758075,3.868633961,2.070763563,0.951894205,0.130460521,1.623773538,1.256235687,2.040293034,1.875641602,1.902488837,1.436625063,14.33851058,4.612323786,47.83060743,15.42387519,18.83044024,19.38094567
55,0.792371239,3.827977346,2.091495139,0.962858292,0.128848234,1.615867305,1.263705866,2.014262164,1.851765061,1.87888903,1.437803828,14.28204505,4.55395052,48.26521795,15.39193486,19.23741027,19.81364611
56,0.800074776,3.786366116,2.114446308,0.97495444,0.127207171,1.610302073,1.272566155,1.987672614,1.827298135,1.854913647,1.43969156,14.24055785,4.500186305,48.70629698,15.36017537,19.66615545,20.28349068
57,0.808709356,3.744019722,2.139219364,0.987978233,0.125548804,1.606938804,1.282606937,1.960706934,1.802419431,1.830719954,1.44216992,14.21344014,4.451202259,49.15078605,15.32877026,20.11245799,20.78640784
58,0.818115632,3.701157823,2.165416579,1.001725228,0.123884616,1.605638483,1.293618683,1.93354789,1.777307743,1.806465423,1.445120651,14.20008298,4.407169456,49.59605572,15.29789258,20.57210107,21.31832401
59,0.828134196,3.658000914,2.192640117,1.015990886,0.122226146,1.606262188,1.305392231,1.906379105,1.752142623,1.78230833,1.448425814,14.19987706,4.368258786,50.04119265,15.2677133,21.04087174,21.87515742
60,0.838605624,3.6147697,2.220492118,1.030570643,0.120584945,1.60867102,1.317718505,1.879384417,1.72710381,1.758407154,1.451967552,14.21221298,4.334641093,50.48571253,15.23840291,21.51455802,22.45282426
61,0.849370491,3.571684886,2.24857472,1.045259934,0.118972563,1.612726079,1.330388432,1.852747664,1.702371043,1.734920377,1.455628006,14.23648133,4.306487219,50.92913105,15.21013188,21.98894794,23.04724071
62,0.860269378,3.528966396,2.276490161,1.059854286,0.117400502,1.618288381,1.343192599,1.82665192,1.678123357,1.712005764,1.459289019,14.27207307,4.28396818,51.37042914,15.18307259,22.45982777,23.6543306
63,0.871142884,3.486831034,2.30384107,1.074149594,0.11588007,1.625218596,1.355920244,1.801277209,1.654536967,1.689818229,1.462831242,14.31838054,4.267255679,51.80644876,15.15740505,22.92297685,24.2700483
64,0.881831611,3.445494821,2.330230176,1.087941843,0.114422523,1.633377308,1.368360263,1.776802792,1.631787381,1.668511972,1.466135026,14.37479645,4.256521591,52.23349713,15.13331116,23.3741728,24.89035581
65,0.892176164,3.405173782,2.355260206,1.101027018,0.113039121,1.642625101,1.380301556,1.753407927,1.610050111,1.648241195,1.469080721,14.4407135,4.25193779,52.64788147,15.11097283,23.80919322,25.51121515
66,0.902017821,3.36608685,2.378533521,1.113200763,0.111741302,1.652822881,1.391534373,1.731274712,1.58950351,1.629162747,1.471549793,14.51552309,4.253675509,53.04602509,15.09056485,24.22381606,26.12855982
67,0.911200563,3.32846461,2.399651018,1.124257353,0.110541233,1.663832839,1.40185438,1.710596594,1.570337309,1.611444084,1.473428161,14.59861135,4.261903416,53.42481567,15.07223359,24.61382062,26.73820932
68,0.919569045,3.292540558,2.418213226,1.133990722,0.109451263,1.675517487,1.411058598,1.691569858,1.552744082,1.595255311,1.474602862,14.68936314,4.276789537,53.78125702,15.0561183,24.97498653,27.33595465
69,0.926967922,3.258548188,2.433820674,1.142194803,0.108483739,1.687739338,1.418944044,1.674390788,1.536916403,1.580766533,1.474960929,14.78716328,4.298501897,54.11235294,15.04235824,25.30309345,27.91758682
70,0.933239601,3.226710128,2.446075258,1.148664807,0.107650331,1.700359704,1.42530396,1.659245082,1.523036801,1.568137966,1.47438524,14.89140151,4.327210916,54.41345141,15.03111917,25.59392513,28.47900319
71,0.938217491,3.197205532,2.454584347,1.153201047,0.106959999,1.713235101,1.429916467,1.646276091,1.511247621,1.557490264,1.472742043,15.00148713,4.36309659,54.67327728,15.02267302,25.84328191,29.0165266
72,0.941732753,3.170202687,2.458956676,1.155605117,0.106421024,1.726220846,1.432555909,1.635616579,1.50168116,1.548934193,1.46989343,15.11683434,4.406341311,54.87889958,15.01731823,26.04696826,29.52658625
73,0.943616547,3.145869878,2.458800979,1.155678607,0.106041688,1.739172255,1.43299663,1.627399311,1.494469716,1.542580519,1.465701492,15.23685732,4.45712747,55.01738736,15.01535325,26.20078862,30.00561135
74,0.943772833,3.124264297,2.453930791,1.153322054,0.105821484,1.75193062,1.431104576,1.621648393,1.489643141,1.538429845,1.460078619,15.36085042,4.515227531,55.07964676,15.01678228,26.30261431,30.44953798
75,0.942396768,3.104998765,2.444978855,1.14883178,0.105724758,1.764281139,1.427112113,1.617953296,1.4868215,1.536042128,1.453138391,15.48762844,4.578774257,55.07193244,15.02043265,26.358584,30.85232976
76,0.93975631,3.087575011,2.432782711,1.142603053,0.10570707,1.775994988,1.421343209,1.615794833,1.485522412,1.534867162,1.445044688,15.61588631,4.645490483,55.00433617,15.02483742,26.37690324,31.20745721
77,0.936119415,3.071494761,2.4181799,1.13503114,0.105723978,1.786843341,1.414121834,1.614653815,1.485263494,1.534354742,1.435961388,15.74431899,4.713099043,54.8869497,15.02852969,26.36577755,31.50839085
78,0.931736409,3.056193896,2.402076967,1.126561518,0.105730241,1.79663242,1.405756511,1.613942832,1.485487364,1.533918464,1.426038823,15.87168645,4.779454795,54.73073837,15.03076597,26.33328985,31.75167991
79,0.926787081,3.040844904,2.38565647,1.117840507,0.105677414,1.805308631,1.396493982,1.612801575,1.485336632,1.53282713,1.415373139,15.99700886,4.842940681,54.55016176,15.03369656,26.28703263,31.94618862
80,0.921433592,3.024554428,2.37016997,1.109564637,0.105516251,1.812853429,1.386565542,1.610301513,1.483878906,1.530313343,1.404046931,16.11937143,4.902071664,54.36055302,15.04019517,26.23447579,32.10385993
81,0.9158381,3.006429107,2.356869028,1.102430436,0.105197509,1.819248267,1.376202487,1.605514112,1.480181794,1.525609707,1.392142798,16.23785937,4.955362709,54.1772453,15.05313555,26.18308921,32.2366368
82,0.910212088,2.986317343,2.346687988,1.09694169,0.104714997,1.824618153,1.365740186,1.598198083,1.473958009,1.518579168,1.379932333,16.3517723,5.00191622,54.01184224,15.07421968,26.13804713,32.35080104
83,0.904964332,2.967034564,2.339292329,1.092831211,0.104234743,1.829662312,1.355930301,1.590861091,1.467500671,1.511606039,1.368443106,16.46126746,5.043184371,53.86102939,15.10046258,26.09534122,32.42998984
84,0.900552933,2.952137959,2.334030315,1.089639066,0.10396583,1.835223527,1.347628567,1.586698046,1.463748005,1.507704978,1.358891684,16.56671648,5.081206776,53.71776279,15.1277075,26.04866752,32.45217926
85,0.897435991,2.945184716,2.330250206,1.08690532,0.104117342,1.842144578,1.341690718,1.588903856,1.465638237,1.509890642,1.352494635,16.66849102,5.118023049,53.57499849,15.15179773,25.99172205,32.39534534
86,0.895716236,2.947620029,2.327501506,1.08439725,0.104758896,1.850954111,1.338334699,1.598529795,1.474130519,1.519160366,1.349611535,16.76784984,5.15572034,53.42639766,15.17282377,25.91997983,32.25981967
87,0.894074918,2.95244111,2.326138671,1.082790953,0.10540226,1.860924241,1.335227304,1.608052609,1.482267714,1.528442196,1.347174013,16.86960018,5.196575942,53.26844207,15.2078651,25.8360318,32.13535599
88,0.890837917,2.950533179,2.3267174,1.082989735,0.105419735,1.871012947,1.329397533,1.607805408,1.481113616,1.528646855,1.341256709,16.97943642,5.242914679,53.0983186,15.27824844,25.7442479,32.13406359
89,0.88433111,2.932781454,2.32979339,1.085896904,0.104183623,1.880178208,1.317874389,1.588121305,1.461732016,1.510685068,1.327934261,17.1030529,5.297061379,52.91321416,15.40530049,25.64899807,32.36805175
90,0.874275834,2.897692616,2.335048352,1.091541646,0.10154895,1.888275633,1.300193035,1.54681962,1.422186399,1.472478083,1.306554987,17.24289397,5.359882862,52.71049442,15.59135149,25.55234484,32.8688771
91,0.865975252,2.874259204,2.338668057,1.096456669,0.099301634,1.898751336,1.285913279,1.511664516,1.388539014,1.439989249,1.289561912,17.38840381,5.42641393,52.48824025,15.76274574,25.44712125,33.34588564
92,0.866127984,2.899095219,2.335964292,1.096300565,0.099710315,1.915949063,1.287101089,1.517906365,1.393851805,1.446192439,1.292671739,17.52577659,5.490231378,52.24471129,15.82683105,25.3238529,33.42787072
93,0.88143265,3.00881466,2.322248843,1.086731923,0.105043634,1.944212556,1.315822433,1.600795541,1.471186715,1.524061525,1.331601169,17.64120645,5.544912003,51.9781672,15.69095523,25.17306543,32.74362568
94,0.915754299,3.22438814,2.295033083,1.065335127,0.116606075,1.986092693,1.378979425,1.780585991,1.639527266,1.692544471,1.415303787,17.72678221,5.586862654,51.68864439,15.30161625,24.98913197,31.076499
95,0.961623694,3.504212709,2.26062675,1.037397741,0.131845494,2.036968888,1.462818763,2.017545965,1.861543299,1.914485606,1.525680701,17.79817136,5.623810399,51.38328647,14.76191273,24.78181577,28.82805974
96,1.008738028,3.791042028,2.227539166,1.010133121,0.14724559,2.090427689,1.548423288,2.25694729,2.085826238,2.13870335,1.637869897,17.87693606,5.666312359,51.0710138,14.21409345,24.56472755,26.55443206
97,0.88165999,3.1384489,2.300912251,1.086759948,0.104506684,2.041046329,1.320882572,1.588225451,1.459198031,1.514269894,1.345670696,18.3833905,5.917978552,50.79110928,15.91509026,24.58802151,33.22643565
98,0.880357717,3.171556703,2.294304852,1.086384787,0.104011316,2.070653193,1.319303791,1.579363676,1.450301656,1.506249382,1.346359166,18.59346589,6.030657379,50.48028368,15.96416339,24.40194217,33.26840252
99,0.878322344,3.198359411,2.28657303,1.085210207,0.103608761,2.098052951,1.316220261,1.572597131,1.443067887,1.499908502,1.344840046,18.79196422,6.134111033,50.16370917,16.01359984,24.21413903,33.26561109
100,0.875528784,3.219153932,2.277814014,1.083259646,0.103281411,2.123026756,1.311658678,1.56755667,1.437196956,1.494926136,1.341223991,18.97752335,6.228693633,49.84187629,16.0625939,24.02303507,33.22126438
101,0.87195195,3.23423717,2.268125033,1.080556544,0.103011656,2.145355763,1.30564574,1.563873144,1.432389095,1.490981163,1.335621655,19.1487811,6.314759299,49.51527559,16.1103399,23.82705328,33.13856542
102,0.867559283,3.243846689,2.257603218,1.077120579,0.102780561,2.164790919,1.298198079,1.561148499,1.42832135,1.487725307,1.328129356,19.30435389,6.39269413,49.18425521,16.1559088,23.62461328,33.02065335
103,0.86228832,3.247982683,2.246345312,1.072956377,0.102563888,2.180962352,1.289292068,1.558869055,1.424578009,1.484701669,1.318786079,19.44277237,6.46301215,48.84859374,16.19787813,23.41412126,32.87041177
104,0.85606913,3.246586005,2.234447961,1.068064804,0.102336073,2.193469983,1.278894015,1.556492225,1.420720178,1.481426193,1.307616472,19.56254578,6.526259359,48.50792735,16.23470206,23.19398002,32.69066042
105,0.848831776,3.239597509,2.222007812,1.062446723,0.102071552,2.201913736,1.266970228,1.553475423,1.416308959,1.477414824,1.294645184,19.66218334,6.582981763,48.16189223,16.26483475,22.96259238,32.48421904
106,0.840543698,3.227254757,2.209121995,1.056121812,0.10175139,2.206044557,1.25353734,1.549420595,1.411021395,1.472319285,1.279968536,19.74030145,6.633565461,47.81083653,16.28734716,22.71837797,32.25422676
107,0.831321827,3.210982154,2.195889585,1.049184998,0.101383167,2.206217501,1.238813279,1.544507815,1.404998295,1.46633442,1.263969529,19.79594524,6.677756938,47.45795627,16.30377742,22.45982366,32.00510036
108,0.821320466,3.192500817,2.182410141,1.041750021,0.100981091,2.202938648,1.223066297,1.539061693,1.39849641,1.45979085,1.247102835,19.828267,6.715142778,47.10715945,16.31628045,22.18543313,31.74157601
109,0.810693918,3.173531859,2.168783221,1.033930619,0.100559369,2.196714077,1.206564645,1.533406836,1.391772488,1.4530192,1.229823125,19.83641904,6.745309564,46.76235406,16.32701117,21.89371007,31.46838989
110,0.799611843,3.15552066,2.155028705,1.025812062,0.100127477,2.188053446,1.189594923,1.527776536,1.385022597,1.446261694,1.212568608,19.82043432,6.767928116,46.42787712,16.33802087,21.58441952,31.18963378
111,0.78830532,3.138809639,2.140847745,1.017365734,0.099675957,2.17748073,1.172517122,1.522038818,1.378200065,1.43940698,1.195711633,19.78386847,6.783006206,46.10978176,16.35094631,21.26237188,30.90682177
112,0.777020784,3.123465482,2.125861811,1.008534548,0.099190619,2.165523478,1.155709579,1.515970392,1.371197541,1.432255308,1.179608085,19.73115779,6.790635843,45.81455012,16.36732064,20.93363892,30.62082353
113,0.766004671,3.109554871,2.109692375,0.999261419,0.098657273,2.152709242,1.139550633,1.509347965,1.363907672,1.424606928,1.164613851,19.66673857,6.790909037,45.54866437,16.38867699,20.60429241,30.33250877
114,0.755475906,3.096976561,2.09204338,0.989505134,0.098065528,2.139492474,1.124363619,1.50198029,1.356233256,1.416300065,1.150998211,19.59445937,6.783984348,45.31666641,16.41605919,20.27940937,30.04125988
115,0.745543373,3.084957579,2.072948649,0.979287989,0.0974202,2.126035221,1.11025186,1.493804294,1.3481177,1.407324837,1.138684036,19.51581792,6.770286534,45.11533722,16.4485539,19.96008792,29.74051022
116,0.73628845,3.072557027,2.05252448,0.968648156,0.096729902,2.112426433,1.097263679,1.484788948,1.339514562,1.397709339,1.127507592,19.43172417,6.750306904,44.93951751,16.48475845,19.64643143,29.42220587
117,0.727792511,3.058834003,2.030887169,0.957623803,0.096003249,2.098755059,1.085447396,1.474903224,1.330377402,1.387481662,1.117305144,19.34308813,6.724536768,44.78404802,16.52327019,19.33854331,29.07829291
118,0.720076301,3.042992702,2.008230433,0.94627604,0.095246559,2.085039871,1.074762564,1.464116487,1.320649894,1.376651088,1.107859554,19.25045876,6.693486192,44.64345411,16.56310568,19.03658765,28.70123582
119,0.712918047,3.024817705,1.985057683,0.934757719,0.094456958,2.071018938,1.064813667,1.452399693,1.310236182,1.365151652,1.098740063,19.15294103,6.657740276,44.51099973,16.60495842,18.74097149,28.28557258
120,0.706035344,3.004238689,1.961949751,0.923244631,0.093629275,2.056360154,1.05511642,1.43972419,1.299030525,1.352898573,1.089462507,19.04927891,6.617902879,44.37963346,16.64994109,18.4521626,27.82635958
121,0.699145788,2.981185329,1.939487467,0.911912566,0.092758338,2.040731411,1.045186539,1.42606133,1.286927182,1.339807076,1.079542722,18.93821635,6.57457786,44.24230389,16.69916642,18.17062874,27.3186532
122,0.692012333,2.955710293,1.918198268,0.900937857,0.091836243,2.023813663,1.034638129,1.411381749,1.273826172,1.325778446,1.06862024,18.81826249,6.527949905,44.09531516,16.75351987,17.8982114,26.76126858
123,0.68457937,2.92835821,1.898396004,0.890499009,0.090844149,2.005340106,1.02347885,1.39565324,1.259650544,1.310658238,1.056829382,18.68698707,6.476527017,43.94839372,16.81297805,17.64224705,26.16805597
124,0.676836648,2.899796699,1.88034113,0.88077507,0.089760478,1.985057,1.011814752,1.378842879,1.244329106,1.29427807,1.044428166,18.54172504,6.418398026,43.8146216,16.87729034,17.41144586,25.55662439
125,0.668773914,2.870693378,1.8642941,0.871945088,0.088563655,1.9627106,0.999751885,1.360917747,1.227790666,1.276469563,1.03167461,18.3798113,6.351651765,43.7070808,16.94620611,17.21451802,24.94458285
126,0.660430912,2.841634027,1.850426501,0.86414875,0.087242769,1.938196727,0.987446082,1.341913668,1.210041511,1.257182676,1.018838108,18.19954941,6.274978877,43.63662522,17.01934326,17.05845949,24.34726695
127,0.652047359,2.812877061,1.838554451,0.857368297,0.085829559,1.91200945,0.975252306,1.322141462,1.191397846,1.236840733,1.006233559,18.00311734,6.18947727,43.60519619,17.09579375,16.94340928,23.77091869
128,0.643912965,2.784599054,1.8284052,0.85154661,0.084366431,1.884792399,0.963575303,1.301980696,1.172253352,1.2159854,0.994187237,17.7936617,6.096846665,43.61250694,17.17451807,16.86779217,23.21950667
129,0.636317442,2.75697658,1.819705997,0.846626568,0.08289579,1.857189205,0.952819821,1.281810937,1.153001711,1.195158343,0.983025417,17.57432908,5.998786783,43.65827068,17.25447671,16.83003294,22.69699948
130,0.629491991,2.73029674,1.812152039,0.842516245,0.081458621,1.829879212,0.943302828,1.262024444,1.134048763,1.174882907,0.973014563,17.34911738,5.897518841,43.74007061,17.33448764,16.82658374,22.20704088
131,0.62343378,2.705288742,1.805310299,0.838984475,0.080090239,1.803684615,0.934990187,1.24306425,1.115848965,1.155609172,0.964181895,17.12542958,5.797350044,43.84696995,17.41279888,16.84600612,21.75197537
132,0.618081464,2.682792317,1.798715697,0.835765287,0.078824538,1.77946332,0.927759983,1.225386081,1.098868931,1.137768897,0.956494823,16.91151995,5.703109092,43.96590189,17.48751593,16.87488901,21.33382258
133,0.613373701,2.663647199,1.791903154,0.832592707,0.077695413,1.758073236,0.921490302,1.209445663,1.083575274,1.121793841,0.949920757,16.71564278,5.619624683,44.08379965,17.5567443,16.89982134,20.95460218
