,1,2,3
101,5266.878187,1697.70559,2234.27989
102,5227.985563,1700.05113,2226.570383
103,5174.254637,1700.7934,2213.528076
104,5111.719061,1702.962157,2198.256467
105,5046.41249,1709.587154,2183.859051
106,4983.248959,1723.18189,2172.982929
107,4922.664049,1744.194828,2166.449622
108,4863.97372,1772.558174,2164.624256
109,4806.493936,1808.204134,2167.871956
110,4751.013219,1850.597885,2177.465701
111,4704.210321,1897.336487,2198.309879
112,4674.236555,1945.549972,2236.21673
113,4669.243233,1992.368374,2296.998495
114,4696.900133,2035.505297,2383.964934
115,4762.950901,2075.008647,2490.415884
116,4872.657649,2111.509904,2607.148701
117,5031.282491,2145.640547,2724.96074
118,5239.694784,2177.575723,2835.412006
119,5481.192878,2205.665241,2933.113096
120,5734.682367,2227.802579,3013.437256
121,5979.068847,2241.881214,3071.757731
122,6196.568841,2246.739344,3105.609007
123,6382.64258,2244.994054,3121.170524
124,6536.061226,2240.207148,3126.782964
125,6655.595938,2235.940432,3130.787006
126,6741.535022,2235.143642,3139.609677
127,6800.23536,2238.318232,3152.023389
128,6839.570984,2245.353587,3164.886898
129,6867.415922,2256.139091,3175.058962
130,6890.842866,2270.322582,3180.37613
131,6913.719155,2286.585719,3182.58611
132,6939.11079,2303.368614,3184.414402
133,6970.083772,2319.111379,3188.586505
134,7008.031962,2332.365748,3196.791174
135,7047.660672,2342.129937,3206.570185
136,7082.003072,2347.513786,3214.428572
137,7104.092333,2347.627132,3216.871366
138,7108.963516,2342.061779,3211.593615
139,7099.65924,2332.337385,3201.050433
140,7081.224011,2320.455575,3188.886949
141,7058.702336,2308.417972,3178.748292
142,7036.257534,2297.709047,3173.265623
143,7014.528165,2287.744661,3171.014228
144,6993.271596,2277.423524,3169.555423
145,6972.2452,2265.644342,3166.450527
146,6951.462752,2251.722879,3160.089895
147,6931.963658,2236.643117,3152.180054
148,6915.043729,2221.80609,3145.256565
149,6901.998777,2208.612835,3141.854995
150,6892.392877,2198.594303,3142.938891
151,6878.863153,2193.801107,3143.183736
152,6852.314993,2196.413775,3135.692995
153,6803.653784,2208.612835,3113.570134
154,6727.415948,2231.307932,3074.224728
155,6632.662042,2260.325165,3032.290788
156,6532.083657,2290.219753,3006.708434
157,6438.372384,2315.54691,3016.417786
158,6363.973832,2332.065361,3073.430271
159,6320.349683,2340.347858,3162.042549
160,6318.715636,2342.170664,3259.622587
161,6370.287389,2339.310038,3343.538352
162,6482.248871,2334.139079,3397.407244
163,6645.656926,2331.418238,3429.844398
164,6847.536627,2336.504806,3455.714381
165,7074.913049,2354.756071,3489.881763
166,7313.55518,2388.996664,3542.650396
167,7544.20767,2431.920585,3606.081273
168,7746.359084,2473.689175,3667.674673
169,7899.497986,2504.463775,3714.930874
170,7989.889421,2516.569238,3738.273979
171,8030.904345,2510.984461,3739.823386
172,8042.690194,2490.851856,3724.62232
173,8045.394404,2459.313832,3697.714002
174,8054.168989,2419.406453,3663.040668
175,8064.184273,2373.740398,3620.140586
176,8065.615159,2324.82,3567.451038
177,8048.636547,2275.149593,3503.409305
178,8005.331709,2226.832058,3427.260271
179,7935.4174,2180.364473,3341.479234
180,7840.518742,2135.842467,3249.349096
181,7722.260857,2093.361666,3154.152761
182,7582.754751,2052.910484,3059.042092
183,7426.05495,2014.048475,2966.644808
184,7256.701866,1976.227979,2879.457587
185,7079.235906,1938.901336,2799.97711
186,6897.739704,1901.738553,2730.070727
187,6714.464788,1865.280299,2669.088467
188,6531.204909,1830.284912,2615.75103
189,6349.753819,1797.510727,2568.779116
190,6171.882714,1767.639534,2527.063014
191,5999.272572,1741.046936,2490.171366
192,5833.581816,1718.031989,2457.842405
193,5676.46887,1698.893747,2429.814364
194,5530.190811,1684.056917,2405.718804
195,5399.399329,1674.448811,2384.760603
196,5289.34477,1671.122391,2366.037969
197,5205.277477,1675.130619,2348.649111
198,5150.041965,1687.1004,2331.94933
199,5116.859418,1705.954408,2316.322305
200,5096.545189,1730.189258,2302.408808
201,5079.91463,1758.301566,2290.849612
202,5059.850671,1789.456846,2282.113179
203,5037.506549,1825.496202,2275.978729
204,5016.103076,1868.929635,2272.053169
205,4998.861065,1922.267147,2269.943411
206,4989.063895,1986.418979,2269.784586
207,4990.245217,2055.896336,2273.824727
208,5006.001247,2123.61066,2284.84009
209,5039.928204,2182.473395,2305.606931
210,5095.567204,2227.264618,2338.517355
211,5176.238958,2260.238936,2384.426859
212,5285.209078,2285.519589,2443.806792
213,5425.743175,2307.229815,2517.1285
214,5598.022554,2328.389275,2603.335298
215,5789.891297,2347.603305,2695.25837
216,5986.109179,2362.373662,2784.200866
217,6171.435975,2370.202104,2861.465938
218,6333.027181,2369.61375,2920.587232
219,6467.621162,2363.227177,2964.020372
220,6574.352005,2354.684325,2996.451478
221,6652.353796,2347.627132,3022.566668
222,6702.198547,2344.712679,3046.345028
223,6730.209981,2344.658599,3068.937494
224,6744.149749,2345.197669,3090.78797
225,6751.779502,2344.062663,3112.340358
226,6759.434154,2339.637512,3133.809953
227,6767.741671,2332.910773,3154.497628
228,6775.903281,2325.522157,3173.475649
229,6783.120214,2319.111379,3189.816281
230,6788.776269,2314.738023,3202.772108
231,6792.985523,2311.141163,3212.316974
232,6796.044622,2306.479747,3218.605041
233,6798.250213,2298.912721,3221.790472
234,6799.818638,2287.321573,3222.015151
235,6800.645019,2273.477963,3219.371859
236,6800.544176,2259.876089,3213.9411
237,6799.330927,2249.010152,3205.803377
238,6796.975626,2242.753721,3195.215427
239,6794.070768,2240.497839,3183.138922
240,6791.364382,2241.012918,3170.711767
241,6789.6045,2243.069371,3159.071867
242,6789.250607,2245.730962,3149.144851
243,6789.608013,2249.234866,3141.007243
244,6789.693484,2254.111608,3134.523286
245,6788.523785,2260.891716,3129.55723
246,6784.898521,2270.072756,3125.666212
247,6776.748644,2282.020456,3121.178951
248,6761.787946,2297.067585,3114.117059
249,6737.730218,2315.54691,3102.502145
250,6703.429559,2337.629686,3085.27771
251,6662.301298,2362.841114,3065.074803
252,6618.901072,2390.544881,3045.446363
253,6577.784516,2420.104672,3029.945328
254,6543.891324,2450.003733,3021.088451
255,6523.697417,2475.203546,3017.247753
256,6524.062775,2489.78515,3015.759068
257,6551.847375,2487.829586,3013.958232
258,6612.011424,2466.414267,3011.404735
259,6701.916038,2434.602111,3016.55268
260,6817.022564,2404.452408,3040.079827
261,6952.792344,2388.024449,3092.663933
262,7102.597484,2393.382839,3179.7376
263,7251.453118,2412.613438,3285.752806
264,7382.285141,2433.807419,3389.91637
265,7478.019447,2445.055956,3471.435115
266,7526.637733,2437.240438,3514.937441
267,7536.344904,2412.403118,3526.738078
268,7520.401668,2375.376464,3518.573337
269,7492.068732,2330.992943,3502.179529
270,7461.957444,2283.435142,3486.840502
271,7430.081719,2234.286121,3472.030257
272,7393.80611,2184.479061,3454.770332
273,7350.495171,2134.94714,3432.082265
274,7297.381341,2086.562802,3401.436731
275,7231.168593,2039.95555,3362.100965
276,7148.428782,1995.694151,3313.791336
277,7045.733766,1954.347369,3256.224216
278,6921.482331,1916.337159,3189.752667
279,6781.380992,1881.49822,3117.276518
280,6632.963194,1849.518438,3042.332289
281,6483.76238,1820.085698,2968.4565
282,6339.911454,1792.960362,2898.476382
283,6201.941146,1768.192696,2832.382009
284,6068.981644,1745.905443,2769.454168
285,5940.163136,1726.221344,2708.973644
286,5814.929387,1709.231439,2650.384871
287,5693.978472,1694.899967,2593.786869
288,5578.32204,1683.159463,2539.44231
289,5468.971743,1673.942463,2487.613863
290,5367.119238,1667.1987,2438.638112
291,5274.676209,1662.946702,2393.147302
292,5193.734347,1661.222193,2351.847593
293,5126.385341,1662.060899,2315.445144
294,5073.653506,1665.480017,2284.167591
295,5032.293654,1671.422639,2256.328483
296,4997.993219,1679.813329,2229.762844
297,4966.439639,1690.576652,2202.3057
298,4934.285904,1703.712647,2172.402473
299,4902.047237,1719.523245,2140.940178
300,4871.204416,1738.385854,2109.416231
301,4843.238219,1760.677879,2079.328043
302,4821.191202,1786.771833,2052.573436
303,4814.353024,1817.020655,2032.651858
304,4833.575122,1851.77239,2023.463162
305,4889.70893,1891.375081,2028.907204
306,4990.310813,1935.805271,2052.401186
307,5129.756839,1983.553487,2095.431701
308,5299.128007,2032.738756,2159.002693
309,5489.505313,2081.480102,2244.118103
310,5690.721017,2127.828003,2349.507454
311,5887.61243,2169.55874,2464.802589
312,6063.768129,2204.380045,2577.36093
313,6202.776687,2229.99965,2674.539901
314,6293.578509,2245.327936,2746.993866
315,6346.521318,2254.085869,2798.564958
316,6377.304665,2261.19706,2836.392251
317,6401.628101,2271.585124,2867.614821
318,6432.053846,2288.699064,2898.008378
319,6468.594791,2310.089455,2927.895174
320,6508.126496,2331.83226,2956.234099
321,6547.524518,2350.003445,2981.984042
322,6584.293201,2361.513251,3004.607894
323,6618.452017,2366.609029,3025.58456
324,6650.649224,2366.372406,3046.896944
325,6681.533079,2361.885009,3070.527954
326,6711.22578,2354.166765,3097.615697
327,6737.745291,2343.990798,3125.919078
328,6758.583515,2332.068528,3152.352205
329,6771.232358,2319.111379,3173.829186
330,6774.321453,2305.855942,3188.121721
331,6771.031348,2293.139487,3196.431891
332,6765.68032,2281.824453,3200.819367
333,6762.586645,2272.77328,3203.343823
334,6764.897504,2266.438131,3205.593035
335,6771.0757,2261.630064,3207.267178
336,6778.412939,2256.749862,3207.594533
337,6784.200929,2250.198309,3205.803377
338,6787.015281,2241.305218,3201.575533
339,6790.567233,2233.116533,3196.407002
340,6799.851924,2229.607227,3192.247328
341,6819.864497,2234.752276,3191.046058
342,6852.209694,2250.594607,3193.31438
343,6884.930664,2271.448966,3193.810066
344,6902.680156,2289.698052,3185.852533
345,6890.110921,2297.724564,3162.761197
346,6838.682281,2290.923105,3120.349921
347,6767.07985,2276.735889,3064.410355
348,6700.795817,2265.617033,3003.228598
349,6665.322366,2268.020655,2945.090745
350,6678.627823,2290.745904,2896.795462
351,6728.585061,2325.972071,2859.191683
352,6795.543091,2362.223479,2831.640912
353,6859.850923,2388.024449,2813.504652
354,6907.36532,2395.70999,2806.158544
355,6945.974053,2392.857841,2819.034783
356,6989.072646,2390.856426,2863.579699
357,7050.056623,2401.09417,2951.239628
358,7136.493845,2430.946224,3086.23846
359,7232.641539,2471.734656,3243.910332
360,7316.929269,2510.768263,3392.366939
361,7367.786598,2535.355841,3499.719976
362,7370.199798,2536.174544,3543.451657
363,7335.381956,2517.374963,3538.526274
364,7281.102866,2486.476044,3509.278635
365,7225.132324,2450.996738,3480.043551
366,7180.865927,2416.978753,3469.299572
367,7144.202498,2384.55485,3472.10022
368,7106.666664,2352.380551,3477.642757
369,7059.78305,2319.111379,3475.124444
370,6997.016036,2283.808479,3456.306333
371,6919.588997,2247.15549,3423.204623
372,6830.665063,2210.241676,3380.399304
373,6733.407361,2174.1563,3332.470363
374,6630.836356,2139.824804,3282.90392
375,6525.401857,2107.517344,3230.810624
376,6419.411012,2077.340257,3174.207251
377,6315.170964,2049.39988,3111.110581
378,6214.548505,2023.773735,3040.234593
379,6117.648996,2000.424093,2963.082068
380,6024.137443,1979.284413,2881.852988
381,5933.678851,1960.288151,2798.747334
382,5845.984838,1943.369366,2715.730513
383,5760.953477,1928.46451,2633.829637
384,5678.529452,1915.510638,2553.837245
385,5598.657447,1904.444801,2476.545874
386,5521.485393,1895.211905,2403.046802
387,5447.974202,1887.788259,2335.626274
388,5379.288032,1882.158024,2276.869273
389,5316.59104,1878.305361,2229.360784
390,5260.204676,1876.200991,2194.667755
391,5207.079551,1875.761877,2170.28499
392,5153.323568,1876.891545,2152.689255
393,5095.044629,1879.493517,2138.357318
394,5029.930929,1883.4244,2124.503339
395,4961.991833,1888.353128,2111.291048
396,4896.816997,1893.901715,2099.621571
397,4839.996077,1899.692176,2090.396032
398,4796.756775,1905.566203,2084.793775
399,4770.87898,1912.244197,2085.107021
400,4765.780628,1920.666236,2093.906211
401,4784.879652,1931.772398,2113.761787
402,4829.232538,1946.079398,2145.816655
403,4890.449964,1962.410507,2185.50358
404,4957.781158,1979.165634,2226.827794
405,5020.475349,1994.744686,2263.794528
406,5070.108953,2007.703232,2291.921021
407,5107.567148,2017.219468,2312.772542
408,5136.062297,2022.627252,2329.426369
409,5158.806767,2023.26044,2344.959781
410,5179.563069,2019.200429,2362.076131
411,5204.29431,2013.518787,2381.983077
412,5239.51374,2010.034618,2405.514354
413,5291.734614,2012.567032,2433.503694
414,5364.985627,2023.682934,2466.345785
415,5453.357253,2040.940426,2502.679122
416,5548.45541,2060.645411,2540.703154
417,5641.886016,2079.10379,2578.617329
418,5726.655909,2093.336822,2614.791252
419,5801.375619,2103.227197,2648.275163
420,5866.056592,2109.372964,2678.28946
421,5920.71028,2112.372168,2704.054538
422,5965.488028,2112.698825,2724.991162
423,6001.100769,2110.33081,2741.321557
424,6028.399335,2105.121966,2753.468318
425,6048.234556,2096.926135,2761.854037
426,6061.371117,2085.767803,2766.871232
427,6068.22912,2072.354027,2768.792125
428,6069.142519,2057.562506,2767.858862
429,6064.445269,2042.270942,2764.31359
430,6054.456493,2027.132664,2758.414463
431,6039.435978,2011.903531,2750.483667
432,6019.628682,1996.115031,2740.859397
433,5995.27956,1979.298653,2729.879846
434,5967.268745,1961.471373,2718.022189
435,5939.01708,1944.592113,2706.31952
436,5914.580586,1931.105287,2695.943913
437,5898.015282,1923.455303,2688.067443
438,5890.614906,1922.870248,2682.771444
439,5882.624066,1925.712902,2675.77429
440,5861.525085,1927.129717,2661.703614
441,5814.800288,1922.267147,2635.187051
442,5735.955551,1908.367976,2593.615854
443,5642.590957,1891.060306,2545.435761
444,5558.330142,1878.068572,2501.856131
445,5506.79674,1877.117204,2474.086321
446,5507.641435,1894.312562,2472.095674
447,5564.623097,1929.288702,2500.893471
448,5677.527646,1980.061606,2564.248979
449,5846.141,2044.647254,2665.931465
450,6065.122429,2120.146592,2805.142862
451,6308.624597,2200.000411,2962.815786
452,6545.673522,2276.734464,3115.315519
453,6745.295217,2342.874507,3239.007344
454,6883.788258,2392.492965,3316.199909
455,6966.541453,2425.848961,3352.97532
456,7006.216167,2444.748287,3361.359048
457,7015.473768,2450.996738,3353.376564
458,7006.04476,2446.586545,3339.294667
459,6985.936199,2434.255693,3322.345461
460,6962.224282,2416.928604,3304.002379
461,6941.985202,2397.5297,3285.738853
462,6929.843646,2378.343259,3268.31341
463,6920.618254,2359.092974,3249.624948
464,6906.676159,2338.862394,3226.857461
465,6880.384493,2316.735066,3197.194941
466,6835.830081,2292.033716,3158.500553
467,6773.978531,2265.037772,3111.354146
468,6697.515146,2236.265839,3057.014741
469,6609.125228,2206.236523,2996.741361
470,6511.203917,2175.356084,2931.808847
471,6404.985713,2143.581405,2863.55534
472,6291.414954,2110.757023,2793.334799
473,6171.435975,2076.727477,2722.501187
474,6046.210828,2041.436116,2652.280887
475,5917.772405,2005.221541,2583.389978
476,5788.371313,1968.521164,2516.416962
477,5660.258157,1931.772398,2451.950342
478,5535.474355,1895.38966,2390.55429
479,5415.224565,1859.695381,2332.695662
480,5300.504259,1824.988997,2278.816985
481,5192.308907,1791.569945,2229.360784
482,5092.253025,1759.786526,2184.95605
483,5004.427311,1730.182512,2146.977624
484,4933.541508,1703.350539,2116.986811
485,4884.305359,1679.883245,2096.544915
486,4859.144728,1660.1451,2086.530148
487,4851.349966,1643.587911,2085.088355
488,4851.927543,1629.435316,2089.682285
489,4851.883933,1616.910956,2097.774692
490,4844.544855,1605.43393,2107.43349
491,4832.513021,1595.20518,2119.147255
492,4820.710395,1586.621105,2134.009724
493,4814.058936,1580.078108,2153.114637
494,4816.938005,1576.161514,2177.240096
495,4831.556554,1576.212336,2205.901654
496,4859.580936,1581.760514,2238.29923
497,4902.677501,1594.335985,2273.63274
498,4960.42185,1614.517537,2310.8948
499,5024.026586,1639.079349,2348.248807
500,5082.613561,1663.84445,2383.650857
501,5125.304626,1684.63587,2415.057045
502,5145.44977,1698.683092,2441.260875
503,5153.311519,1708.841421,2464.405479
504,5163.380534,1719.372616,2487.471398
505,5190.147479,1734.538438,2513.439171
506,5243.902618,1757.397622,2544.318337
507,5318.134636,1786.196804,2578.234426
508,5402.131819,1817.979596,2612.341967
509,5485.182456,1849.789608,2643.795486
510,5558.42557,1879.347048,2670.22127
511,5620.403133,1907.078516,2691.132624
512,5671.507853,1934.087204,2706.514614
513,5712.132439,1961.476308,2716.352304
514,5742.675417,1989.736774,2720.617852
515,5763.55859,2016.910565,2719.231799
516,5775.209579,2040.427394,2712.10178
517,5778.056005,2057.716975,2699.135432
518,5772.947995,2067.145989,2680.646509
519,5762.425698,2070.828987,2658.573241
520,5749.45177,2071.817487,2635.259979
521,5736.988866,2073.163008,2613.051072
522,5727.300083,2077.139191,2593.736138
523,5719.850285,2082.908183,2576.885867
524,5713.404778,2088.854251,2561.516214
525,5706.728868,2093.361666,2546.643138
526,5698.785273,2095.03991,2531.577399
527,5689.326363,2093.399314,2516.808975
528,5678.30192,2088.175426,2503.122645
529,5665.661728,2079.10379,2491.303192
530,5651.940922,2066.465313,2482.106586
531,5640.016052,2052.722352,2476.173553
532,5633.349021,2040.882624,2474.11601
533,5635.40173,2033.953847,2476.545874
534,5647.553185,2033.762365,2484.145298
535,5662.850786,2037.409021,2497.877387
536,5672.259038,2040.813286,2518.775479
537,5666.742442,2039.894629,2547.872914
538,5644.083011,2032.487733,2587.026951
539,5629.332785,2024.088137,2641.390508
540,5654.361315,2022.106591,2716.940424
541,5751.03815,2033.953847,2819.653535
542,5938.44015,2065.239543,2950.776494
543,6184.473414,2114.368859,3092.635212
544,6444.251349,2177.945863,3222.825412
545,6672.887366,2252.574622,3318.942821
546,6835.062636,2333.929189,3364.862603
547,6933.729391,2413.963565,3369.577691
548,6981.407627,2483.701735,3348.360455
549,6990.617341,2534.167685,3316.483267
550,6973.425449,2559.307476,3286.355236
551,6940.086547,2564.755477,3258.932419
552,6900.402152,2559.068129,3232.307609
553,6864.17378,2550.801874,3204.5736
554,6838.73287,2546.684602,3174.096906
555,6821.530555,2546.129992,3140.33892
556,6807.547889,2546.723165,3103.034754
557,6791.765928,2546.049248,3061.919519
558,6769.367419,2542.056908,3016.748123
559,6736.341875,2534.148985,2967.354657
560,6688.880504,2522.091865,2913.593006
561,6623.174512,2505.651931,2855.317056
562,6536.740692,2484.33874,2792.681109
563,6432.39818,2456.634534,2727.041134
564,6314.291699,2420.764726,2660.053519
565,6186.565974,2374.954729,2593.374647
566,6053.501668,2318.483592,2528.63079
567,5919.923208,2254.844901,2467.327751
568,5790.790962,2188.585874,2410.941217
569,5671.065299,2124.253732,2360.946877
570,5564.52957,2065.426942,2318.352236
571,5470.259058,2011.808957,2282.292084
572,5386.152031,1962.134479,2251.433029
573,5310.106755,1915.138209,2224.441678
574,5240.338312,1869.814264,2200.138887
575,5176.329041,1826.194424,2177.962501
576,5117.878096,1784.569886,2157.504614
577,5064.784631,1745.231846,2138.357318
578,5016.7069,1708.458284,2119.963898
579,4972.739559,1674.47432,2101.172394
580,4931.836364,1643.491857,2080.682039
581,4892.951073,1615.7228,2057.192065
582,4855.30111,1591.135368,2029.861913
583,4819.158584,1568.723044,1999.691857
584,4785.059268,1547.235627,1968.142379
585,4753.53894,1525.422915,1936.673962
586,4725.148335,1502.521405,1906.53464
587,4700.498021,1479.714391,1878.122653
588,4680.213525,1458.671863,1851.623792
589,4664.920376,1441.063812,1827.223847
590,4656.710529,1428.435138,1805.632704
591,4663.541655,1421.83038,1789.656616
592,4694.837854,1422.168986,1782.625931
593,4760.023226,1430.370404,1787.870997
594,4865.579388,1447.664784,1808.509967
595,5006.218032,1476.525086,1846.812213
596,5173.708369,1519.734973,1904.834914
597,5359.819609,1580.078108,1984.635248
598,5556.01995,1658.626357,2086.289249
599,5752.573552,1749.604394,2201.948374
600,5939.44356,1845.525094,2321.782935
601,6106.593123,1938.901336,2435.963247
602,6246.493953,2022.915962,2536.397712
603,6361.652028,2093.431679,2621.947096
604,6457.081893,2146.981161,2693.210256
605,6537.79809,2180.097082,2750.786048
606,6608.419957,2191.407265,2795.720813
607,6671.985998,2187.920125,2830.850832
608,6731.139509,2178.73923,2859.45987
609,6788.523785,2172.968144,2884.831693
610,6845.888163,2177.436077,2909.604325
611,6901.406127,2189.874812,2933.832826
612,6952.357202,2205.741778,2956.926515
613,6996.020912,2220.494399,2978.294712
614,7029.764022,2230.68873,2997.464613
615,7051.302252,2237.275321,3014.434922
616,7058.438561,2242.303351,3029.322222
617,7048.975908,2247.821996,3042.243093
618,7022.461177,2255.282615,3053.219338
619,6985.416938,2263.745295,3061.893632
620,6946.109687,2271.672302,3067.813872
621,6912.805919,2277.525906,3070.527954
622,6891.555526,2280.151339,3069.921882
623,6879.541996,2279.925697,3067.234091
624,6871.732214,2277.609042,3064.041122
625,6863.093065,2273.961437,3061.919519
626,6849.989512,2269.681449,3061.879922
627,6834.378816,2265.221682,3062.669372
628,6819.616317,2260.973245,3062.469007
629,6809.057355,2257.327247,3059.459965
630,6804.235095,2254.166502,3052.019508
631,6799.394003,2249.340636,3039.309381
632,6786.956375,2240.190981,3020.687451
633,6759.344502,2224.058868,2995.511584
634,6711.865564,2199.284974,2963.497521
635,6651.36628,2168.20736,2925.792494
636,6587.578254,2134.163434,2883.901605
637,6530.233091,2100.490604,2839.32996
638,6487.923198,2070.861568,2794.107159
639,6464.684192,2050.290185,2752.360787
640,6463.412494,2044.125604,2718.742926
641,6487.004523,2057.716975,2697.905655
642,6538.069809,2094.704147,2695.542377
643,6618.070322,2151.889774,2721.511771
644,6728.181143,2224.367212,2786.713834
645,6869.577351,2307.229815,2902.048565
646,7039.084522,2394.981036,3070.786254
647,7216.130221,2479.764717,3265.678354
648,7375.792509,2553.134799,3451.846612
649,7493.149446,2606.645224,3594.412771
650,7550.680325,2634.749249,3668.338099
651,7560.469365,2643.4974,3687.941949
652,7542.002017,2641.839518,3677.383193
653,7514.76373,2638.725446,3660.820706
654,7493.231038,2640.80462,3656.683229
655,7471.844801,2645.524848,3660.478979
656,7440.036959,2648.033531,3661.986039
657,7387.239454,2643.478072,3650.982493
658,7305.336315,2627.831523,3619.374732
659,7196.019919,2600.369545,3567.582379
660,7063.434727,2561.193452,3498.153364
661,6911.725205,2510.404557,3413.635616
662,6745.302232,2448.587166,3316.906839
663,6569.642364,2378.257567,3212.163826
664,6390.488572,2302.415041,3103.933145
665,6213.583829,2224.058868,2996.741361
666,6043.686271,2145.769883,2894.319347
667,5881.614693,2068.455127,2797.215207
668,5727.203051,1992.603194,2705.181348
669,5580.285306,1918.702678,2617.970179
670,5440.906676,1847.281942,2535.477756
671,5309.95743,1779.028433,2458.174727
672,5188.539095,1714.669367,2386.675386
673,5077.753201,1654.931961,2321.594027
674,4978.925497,1600.821361,2263.746832
675,4894.278607,1554.454441,2214.757531
676,4826.259378,1518.226002,2176.451743
677,4777.314653,1494.530849,2150.655084
678,4748.715594,1484.630853,2138.241976
679,4737.030628,1485.256169,2136.282056
680,4737.652496,1492.00402,2140.893761
681,4745.973941,1500.471631,2148.195531
682,4758.539647,1507.502492,2155.391505
683,4776.502068,1514.925164,2164.02862
684,4802.165603,1525.814478,2176.739512
685,4837.834648,1543.245261,2196.156817
686,4885.167731,1569.392027,2224.173276
687,4943.239899,1602.828037,2259.722045
688,5010.48033,1641.226232,2300.996385
689,5085.318201,1682.259557,2346.189558
690,5166.972553,1724.396491,2394.02364
691,5257.82188,1769.287645,2445.335972
692,5361.034538,1819.379167,2501.492709
693,5479.778885,1877.117204,2563.86001
694,5615.165621,1943.5572,2633.062765
695,5760.074819,2014.19178,2706.76081
696,5905.328897,2083.12287,2781.872717
697,6041.750271,2144.452391,2855.317056
698,6161.911486,2193.392255,2923.989086
699,6265.385597,2229.594326,2984.690818
